nik_valid,memiliki_kk,domisili_tetap,data_ganda,masuk_dtks,status_perkawinan,pekerjaan_kepala_keluarga,jumlah_anggota_kk,usia_kepala_keluarga,layak_subsidi
ya,ya,ya,tidak,ya,menikah,buruh,4,45,1
ya,ya,ya,tidak,tidak,menikah,buruh,4,37,1
ya,ya,ya,tidak,ya,menikah,tidak bekerja,8,52,1
ya,ya,ya,tidak,ya,menikah,petani,6,25,1
ya,ya,tidak,tidak,tidak,menikah,wiraswasta,4,48,0
ya,ya,ya,tidak,tidak,belum menikah,wiraswasta,2,46,0
ya,ya,ya,tidak,ya,menikah,buruh,6,57,1
ya,ya,ya,tidak,ya,janda/duda,buruh,8,55,1
ya,ya,ya,tidak,tidak,menikah,petani,3,27,1
ya,ya,ya,tidak,ya,menikah,buruh,6,54,1
ya,ya,ya,tidak,ya,menikah,petani,3,41,1
ya,ya,ya,ya,ya,menikah,wiraswasta,5,22,0
ya,ya,ya,tidak,ya,janda/duda,tidak bekerja,3,29,1
ya,ya,tidak,tidak,ya,janda/duda,tidak bekerja,8,29,1
ya,ya,ya,tidak,ya,menikah,petani,7,47,1
ya,ya,ya,tidak,tidak,belum menikah,wiraswasta,5,36,0
ya,tidak,ya,tidak,ya,menikah,tidak bekerja,3,51,1
tidak,ya,ya,tidak,tidak,belum menikah,pegawai,2,42,0
tidak,ya,ya,tidak,tidak,menikah,wiraswasta,3,20,0
ya,ya,ya,tidak,tidak,menikah,petani,3,44,0
ya,ya,ya,tidak,ya,janda/duda,tidak bekerja,3,49,1
ya,ya,ya,tidak,ya,menikah,buruh,5,47,1
ya,ya,ya,tidak,ya,belum menikah,wiraswasta,3,28,0
ya,ya,ya,tidak,tidak,menikah,tidak bekerja,6,63,1
ya,ya,tidak,tidak,ya,menikah,buruh,8,40,1
ya,ya,ya,tidak,ya,janda/duda,petani,7,42,1
ya,ya,ya,tidak,tidak,menikah,wiraswasta,2,23,0
ya,ya,ya,tidak,ya,menikah,petani,4,32,1
ya,ya,tidak,tidak,ya,menikah,buruh,4,53,1
ya,ya,ya,tidak,tidak,menikah,wiraswasta,1,22,0
ya,ya,tidak,tidak,tidak,menikah,pegawai,3,56,0
ya,ya,ya,tidak,ya,menikah,wiraswasta,5,44,0
ya,ya,ya,tidak,ya,menikah,buruh,3,50,1
ya,ya,tidak,tidak,ya,menikah,petani,6,39,1
ya,ya,ya,tidak,ya,menikah,pegawai,5,61,0
ya,ya,ya,tidak,ya,menikah,buruh,4,46,1
ya,ya,ya,tidak,tidak,menikah,pegawai,5,69,0
ya,ya,ya,tidak,ya,menikah,buruh,5,44,1
ya,ya,ya,tidak,tidak,menikah,wiraswasta,1,49,0
ya,ya,ya,tidak,ya,menikah,tidak bekerja,8,37,1
ya,ya,ya,tidak,ya,menikah,tidak bekerja,8,55,1
ya,ya,ya,tidak,ya,janda/duda,petani,3,41,1
ya,ya,ya,tidak,ya,janda/duda,petani,7,41,1
ya,ya,ya,tidak,tidak,menikah,wiraswasta,2,56,0
ya,ya,ya,tidak,ya,menikah,buruh,5,34,1
ya,ya,ya,tidak,tidak,menikah,buruh,1,65,0
ya,tidak,ya,tidak,ya,menikah,buruh,5,30,1
ya,ya,tidak,tidak,tidak,menikah,wiraswasta,1,39,0
ya,ya,tidak,tidak,tidak,menikah,wiraswasta,2,50,0
ya,ya,ya,tidak,tidak,menikah,pegawai,2,26,0
ya,ya,ya,ya,tidak,belum menikah,wiraswasta,2,45,0
tidak,ya,ya,tidak,tidak,belum menikah,pegawai,3,49,0
ya,ya,ya,tidak,ya,menikah,buruh,3,47,1
ya,ya,tidak,tidak,ya,belum menikah,pegawai,4,49,0
ya,ya,tidak,tidak,tidak,belum menikah,petani,4,44,0
ya,ya,ya,tidak,tidak,menikah,pegawai,4,45,0
ya,ya,ya,ya,ya,menikah,buruh,7,49,1
ya,ya,ya,tidak,ya,janda/duda,tidak bekerja,7,43,1
ya,ya,tidak,tidak,tidak,belum menikah,pegawai,5,48,0
ya,ya,ya,tidak,ya,janda/duda,tidak bekerja,5,34,1
ya,ya,tidak,tidak,ya,menikah,pegawai,3,64,0
ya,ya,tidak,tidak,tidak,belum menikah,pegawai,2,34,0
ya,ya,ya,ya,ya,menikah,tidak bekerja,8,28,1
ya,ya,tidak,tidak,ya,menikah,buruh,5,39,1
ya,ya,ya,tidak,tidak,belum menikah,pegawai,2,21,0
ya,ya,tidak,tidak,ya,belum menikah,buruh,1,22,0
ya,ya,ya,tidak,tidak,belum menikah,wiraswasta,5,23,0
ya,tidak,ya,tidak,ya,menikah,buruh,6,43,1
ya,ya,ya,tidak,tidak,menikah,pegawai,5,48,0
ya,ya,ya,tidak,ya,belum menikah,pegawai,4,35,0
ya,ya,ya,tidak,tidak,menikah,wiraswasta,2,56,0
ya,ya,ya,tidak,ya,menikah,petani,4,55,1
ya,ya,ya,tidak,tidak,belum menikah,wiraswasta,3,28,0
ya,ya,ya,tidak,tidak,menikah,petani,4,61,1
ya,ya,ya,tidak,tidak,menikah,buruh,1,39,0
ya,ya,ya,tidak,tidak,menikah,pegawai,1,68,0
ya,ya,ya,tidak,tidak,belum menikah,wiraswasta,1,38,0
ya,ya,tidak,tidak,tidak,menikah,pegawai,4,31,0
ya,ya,ya,tidak,ya,menikah,petani,1,51,0
ya,ya,ya,tidak,ya,janda/duda,buruh,5,54,1
ya,ya,ya,tidak,ya,belum menikah,buruh,4,54,0
ya,ya,ya,tidak,ya,menikah,petani,6,40,1
ya,ya,tidak,tidak,ya,menikah,buruh,4,29,1
ya,ya,ya,tidak,ya,menikah,tidak bekerja,6,48,1
ya,ya,ya,tidak,ya,menikah,tidak bekerja,7,44,1
ya,ya,tidak,tidak,ya,menikah,wiraswasta,3,43,0
ya,ya,tidak,tidak,ya,menikah,tidak bekerja,4,46,1
tidak,ya,ya,tidak,tidak,janda/duda,buruh,5,50,1
ya,ya,ya,tidak,tidak,menikah,buruh,8,62,1
ya,ya,ya,ya,ya,belum menikah,pegawai,5,33,0
ya,ya,ya,tidak,ya,menikah,tidak bekerja,7,33,1
ya,ya,ya,tidak,ya,menikah,petani,2,44,0
tidak,ya,ya,tidak,ya,menikah,buruh,4,50,1
ya,ya,ya,tidak,ya,menikah,petani,6,62,1
ya,ya,ya,tidak,ya,janda/duda,tidak bekerja,4,47,1
tidak,ya,ya,tidak,ya,janda/duda,petani,8,46,1
ya,tidak,ya,tidak,tidak,menikah,pegawai,5,68,0
ya,ya,ya,tidak,tidak,menikah,pegawai,1,25,0
ya,ya,tidak,tidak,tidak,belum menikah,pegawai,2,31,0
ya,ya,ya,tidak,ya,belum menikah,pegawai,1,55,0
ya,ya,ya,tidak,ya,menikah,wiraswasta,4,21,0
ya,ya,ya,tidak,tidak,menikah,pegawai,1,23,0
ya,ya,ya,tidak,tidak,belum menikah,buruh,1,26,0
ya,ya,ya,ya,ya,menikah,buruh,5,41,1
ya,ya,ya,tidak,tidak,belum menikah,wiraswasta,3,43,0
ya,ya,ya,tidak,ya,menikah,buruh,6,50,1
ya,ya,ya,tidak,tidak,menikah,wiraswasta,4,31,0
ya,ya,ya,tidak,ya,menikah,petani,4,31,1
ya,ya,ya,tidak,tidak,menikah,pegawai,4,65,0
ya,ya,ya,tidak,tidak,belum menikah,petani,3,54,0
ya,ya,tidak,tidak,ya,menikah,buruh,7,26,1
ya,ya,ya,tidak,ya,menikah,buruh,7,43,1
ya,ya,ya,tidak,ya,menikah,tidak bekerja,3,60,1
ya,ya,ya,tidak,ya,menikah,pegawai,2,69,0
ya,ya,ya,tidak,ya,menikah,buruh,4,56,1
ya,tidak,ya,tidak,ya,menikah,buruh,7,48,1
ya,ya,ya,tidak,ya,menikah,buruh,8,33,1
ya,ya,ya,tidak,ya,menikah,wiraswasta,1,43,0
ya,ya,ya,tidak,ya,menikah,petani,3,60,1
ya,ya,ya,tidak,ya,menikah,buruh,8,34,1
ya,ya,ya,tidak,tidak,menikah,wiraswasta,3,45,0
ya,ya,ya,tidak,tidak,janda/duda,petani,4,56,1
ya,ya,ya,tidak,tidak,menikah,pegawai,3,34,0
ya,ya,ya,tidak,ya,menikah,buruh,3,54,1
ya,ya,ya,tidak,ya,menikah,tidak bekerja,4,49,1
ya,ya,tidak,tidak,tidak,belum menikah,pegawai,3,35,0
ya,ya,ya,tidak,tidak,menikah,wiraswasta,3,68,0
ya,ya,ya,tidak,ya,menikah,buruh,5,33,1
ya,ya,ya,tidak,ya,menikah,tidak bekerja,5,31,1
tidak,ya,ya,tidak,ya,menikah,pegawai,4,36,0
ya,ya,ya,tidak,tidak,belum menikah,pegawai,1,22,0
ya,ya,ya,tidak,tidak,menikah,wiraswasta,4,41,0
ya,ya,ya,tidak,ya,menikah,tidak bekerja,6,58,1
ya,ya,ya,tidak,tidak,menikah,pegawai,2,51,0
ya,ya,ya,tidak,ya,janda/duda,buruh,7,30,1
ya,ya,ya,tidak,ya,janda/duda,buruh,7,39,1
ya,ya,ya,tidak,tidak,menikah,buruh,4,37,0
ya,tidak,ya,tidak,tidak,menikah,petani,4,68,0
ya,ya,ya,tidak,ya,menikah,buruh,6,62,1
ya,ya,ya,tidak,ya,menikah,buruh,7,51,1
ya,ya,ya,tidak,tidak,belum menikah,wiraswasta,2,28,0
ya,ya,tidak,tidak,ya,menikah,petani,3,43,1
tidak,ya,ya,tidak,tidak,belum menikah,pegawai,3,53,0
ya,ya,ya,tidak,tidak,belum menikah,pegawai,4,66,0
ya,ya,ya,tidak,tidak,menikah,wiraswasta,2,50,0
ya,ya,tidak,ya,tidak,belum menikah,buruh,4,42,0
ya,ya,ya,tidak,tidak,menikah,pegawai,3,31,0
ya,ya,tidak,tidak,ya,menikah,buruh,6,42,1
ya,ya,ya,ya,tidak,menikah,wiraswasta,1,67,0
ya,ya,tidak,tidak,tidak,belum menikah,pegawai,5,68,0
ya,ya,ya,tidak,ya,menikah,tidak bekerja,6,33,1
ya,ya,ya,tidak,ya,menikah,tidak bekerja,4,34,1
ya,ya,tidak,tidak,tidak,menikah,pegawai,1,56,0
ya,ya,tidak,tidak,ya,menikah,petani,3,36,0
ya,ya,ya,ya,tidak,belum menikah,pegawai,5,66,0
ya,ya,ya,tidak,ya,menikah,buruh,4,36,1
ya,ya,tidak,tidak,tidak,belum menikah,pegawai,4,66,0
ya,ya,ya,tidak,tidak,belum menikah,pegawai,2,65,0
ya,ya,ya,tidak,ya,menikah,tidak bekerja,5,59,1
ya,ya,ya,tidak,tidak,menikah,wiraswasta,5,28,0
ya,ya,ya,tidak,tidak,menikah,buruh,6,46,1
ya,ya,ya,tidak,ya,menikah,wiraswasta,5,64,0
ya,ya,ya,tidak,ya,menikah,wiraswasta,4,50,0
ya,ya,ya,tidak,tidak,menikah,tidak bekerja,5,32,1
tidak,ya,ya,tidak,tidak,belum menikah,pegawai,4,20,0
ya,ya,ya,tidak,ya,menikah,pegawai,1,61,0
ya,ya,ya,ya,tidak,menikah,pegawai,4,39,0
ya,ya,ya,tidak,tidak,menikah,wiraswasta,4,54,0
ya,ya,ya,tidak,ya,menikah,petani,3,24,0
ya,ya,tidak,tidak,ya,janda/duda,buruh,8,59,1
ya,ya,ya,tidak,ya,janda/duda,buruh,6,51,1
ya,ya,ya,tidak,tidak,menikah,wiraswasta,5,41,0
ya,ya,ya,tidak,tidak,menikah,buruh,5,61,1
ya,ya,ya,tidak,ya,menikah,pegawai,5,59,0
ya,ya,ya,tidak,tidak,belum menikah,wiraswasta,1,30,0
ya,ya,ya,tidak,tidak,belum menikah,buruh,1,35,0
ya,ya,ya,tidak,tidak,belum menikah,petani,4,63,0
ya,ya,ya,tidak,ya,janda/duda,petani,4,25,1
ya,ya,ya,tidak,tidak,belum menikah,buruh,4,42,0
ya,ya,ya,tidak,tidak,belum menikah,pegawai,4,32,0
ya,tidak,ya,tidak,ya,menikah,tidak bekerja,3,51,1
ya,ya,ya,tidak,ya,menikah,buruh,7,60,1
ya,ya,ya,tidak,tidak,menikah,buruh,3,66,0
ya,ya,ya,tidak,ya,janda/duda,buruh,8,63,1
ya,ya,ya,tidak,tidak,menikah,tidak bekerja,5,46,1
ya,ya,ya,tidak,tidak,belum menikah,pegawai,1,30,0
ya,ya,ya,tidak,ya,belum menikah,pegawai,3,47,0
ya,ya,ya,tidak,ya,menikah,buruh,7,52,1
ya,ya,ya,tidak,ya,menikah,buruh,5,55,1
ya,ya,ya,tidak,tidak,menikah,buruh,6,36,1
tidak,ya,ya,tidak,tidak,belum menikah,pegawai,4,31,0
ya,ya,ya,tidak,ya,menikah,buruh,8,38,1
tidak,ya,tidak,tidak,tidak,menikah,pegawai,1,46,0
ya,ya,ya,tidak,tidak,belum menikah,pegawai,4,43,0
ya,ya,ya,tidak,ya,menikah,pegawai,1,43,0
ya,ya,ya,tidak,tidak,menikah,petani,1,21,0
ya,ya,ya,tidak,ya,janda/duda,buruh,5,42,1
ya,ya,ya,tidak,ya,menikah,petani,4,33,1
tidak,ya,ya,tidak,ya,menikah,pegawai,4,54,0
ya,ya,ya,tidak,tidak,menikah,pegawai,1,25,0
ya,ya,ya,tidak,tidak,menikah,wiraswasta,2,51,0
ya,ya,ya,tidak,tidak,menikah,pegawai,5,66,0
ya,ya,ya,tidak,ya,menikah,buruh,4,47,1
ya,ya,tidak,tidak,tidak,belum menikah,buruh,3,60,0
ya,ya,ya,tidak,ya,menikah,tidak bekerja,3,46,1
tidak,tidak,ya,tidak,tidak,menikah,pegawai,3,38,0
ya,ya,ya,ya,tidak,belum menikah,pegawai,3,47,0
ya,ya,ya,tidak,tidak,menikah,buruh,1,68,0
tidak,tidak,ya,tidak,ya,menikah,wiraswasta,2,52,0
ya,ya,ya,tidak,ya,menikah,tidak bekerja,7,27,1
ya,ya,ya,tidak,tidak,menikah,petani,5,27,1
ya,ya,ya,tidak,tidak,menikah,pegawai,5,30,0
ya,tidak,ya,tidak,tidak,belum menikah,pegawai,2,62,0
ya,ya,ya,tidak,ya,janda/duda,buruh,8,35,1
ya,ya,ya,tidak,ya,menikah,buruh,3,38,1
ya,ya,ya,tidak,ya,menikah,pegawai,1,22,0
tidak,ya,ya,tidak,ya,janda/duda,tidak bekerja,4,47,1
ya,ya,ya,tidak,tidak,menikah,petani,3,53,0
ya,ya,ya,tidak,ya,menikah,petani,4,60,1
ya,ya,ya,tidak,tidak,menikah,wiraswasta,5,23,0
ya,ya,ya,tidak,tidak,belum menikah,wiraswasta,2,45,0
ya,ya,ya,tidak,ya,menikah,buruh,3,57,1
ya,ya,ya,tidak,ya,menikah,buruh,4,26,1
ya,ya,ya,tidak,ya,belum menikah,buruh,4,68,0
ya,ya,ya,tidak,ya,menikah,buruh,8,51,1
ya,ya,tidak,tidak,ya,janda/duda,buruh,7,32,1
ya,ya,tidak,tidak,tidak,menikah,buruh,5,59,0
ya,ya,ya,tidak,tidak,belum menikah,wiraswasta,1,45,0
ya,ya,ya,tidak,tidak,menikah,wiraswasta,1,53,0
ya,ya,ya,tidak,ya,janda/duda,petani,7,47,1
ya,ya,tidak,tidak,tidak,belum menikah,pegawai,4,39,0
ya,ya,ya,ya,tidak,belum menikah,pegawai,3,64,0
ya,ya,ya,tidak,ya,menikah,buruh,7,25,1
ya,ya,ya,tidak,ya,menikah,petani,8,29,1
ya,ya,ya,tidak,ya,menikah,buruh,5,58,1
ya,ya,ya,tidak,tidak,belum menikah,wiraswasta,4,58,0
ya,ya,tidak,tidak,tidak,menikah,wiraswasta,4,31,0
ya,ya,ya,tidak,tidak,belum menikah,wiraswasta,4,26,0
ya,ya,ya,tidak,ya,menikah,petani,8,62,1
ya,ya,ya,tidak,tidak,menikah,pegawai,1,26,0
ya,ya,ya,tidak,ya,menikah,buruh,1,48,0
ya,ya,tidak,tidak,tidak,belum menikah,pegawai,1,58,0
ya,ya,ya,tidak,tidak,menikah,wiraswasta,4,35,0
ya,ya,ya,tidak,ya,menikah,pegawai,2,56,0
ya,ya,ya,tidak,ya,menikah,pegawai,2,40,0
ya,ya,ya,tidak,ya,janda/duda,petani,6,30,1
ya,ya,ya,tidak,tidak,belum menikah,wiraswasta,3,26,0
ya,tidak,ya,tidak,ya,menikah,wiraswasta,5,62,0
ya,ya,ya,tidak,tidak,menikah,petani,7,35,1
ya,ya,ya,tidak,ya,janda/duda,tidak bekerja,5,38,1
ya,ya,ya,tidak,ya,janda/duda,buruh,6,56,1
ya,ya,ya,tidak,ya,belum menikah,wiraswasta,4,50,0
ya,ya,ya,tidak,tidak,belum menikah,buruh,2,35,0
ya,ya,ya,tidak,tidak,menikah,wiraswasta,1,52,0
ya,ya,ya,ya,tidak,belum menikah,pegawai,1,36,0
ya,ya,ya,tidak,ya,menikah,buruh,8,28,1
ya,ya,ya,ya,tidak,belum menikah,buruh,3,61,0
ya,ya,ya,tidak,ya,menikah,buruh,8,26,1
ya,ya,ya,tidak,tidak,janda/duda,buruh,6,53,1
ya,ya,ya,tidak,ya,menikah,buruh,3,50,1
ya,ya,ya,tidak,ya,janda/duda,buruh,3,51,1
ya,ya,ya,tidak,ya,menikah,buruh,5,59,1
ya,ya,ya,tidak,ya,menikah,tidak bekerja,6,52,1
ya,ya,ya,tidak,tidak,belum menikah,wiraswasta,4,63,0
ya,ya,tidak,tidak,ya,menikah,buruh,7,42,1
ya,ya,ya,tidak,ya,menikah,tidak bekerja,5,59,1
ya,ya,tidak,tidak,tidak,belum menikah,buruh,1,39,0
ya,ya,ya,tidak,ya,menikah,wiraswasta,5,32,0
ya,ya,ya,tidak,ya,menikah,buruh,3,43,1
ya,ya,ya,tidak,ya,menikah,petani,3,35,1
ya,ya,ya,tidak,tidak,menikah,wiraswasta,3,53,0
tidak,tidak,ya,tidak,tidak,menikah,pegawai,5,44,0
ya,ya,ya,tidak,ya,menikah,tidak bekerja,7,35,1
ya,ya,ya,tidak,tidak,belum menikah,wiraswasta,5,65,0
ya,ya,ya,tidak,ya,menikah,buruh,5,65,0
ya,ya,ya,tidak,tidak,belum menikah,petani,5,63,0
ya,ya,ya,tidak,ya,menikah,buruh,6,43,1
tidak,ya,ya,tidak,tidak,menikah,buruh,8,63,1
ya,ya,ya,tidak,ya,menikah,buruh,7,27,1
ya,ya,tidak,tidak,tidak,menikah,petani,3,60,0
ya,ya,ya,tidak,tidak,menikah,pegawai,4,49,0
ya,ya,tidak,tidak,tidak,menikah,buruh,5,56,0
ya,ya,ya,tidak,tidak,menikah,tidak bekerja,6,46,1
ya,ya,ya,tidak,tidak,menikah,pegawai,1,58,0
ya,ya,ya,tidak,ya,menikah,petani,7,35,1
ya,ya,ya,tidak,ya,janda/duda,buruh,4,46,1
tidak,tidak,tidak,tidak,ya,menikah,wiraswasta,2,48,0
ya,ya,ya,tidak,ya,janda/duda,petani,3,37,1
ya,ya,ya,tidak,tidak,menikah,pegawai,1,32,0
ya,ya,ya,tidak,tidak,menikah,wiraswasta,2,63,0
ya,ya,ya,tidak,tidak,menikah,pegawai,1,34,0
ya,ya,ya,tidak,ya,menikah,tidak bekerja,7,46,1
ya,ya,ya,tidak,ya,janda/duda,petani,6,49,1
ya,ya,ya,tidak,tidak,menikah,petani,2,46,0
ya,ya,tidak,tidak,ya,menikah,buruh,8,59,1
ya,ya,ya,tidak,ya,menikah,petani,4,63,1
ya,ya,ya,tidak,tidak,menikah,petani,3,47,0
ya,ya,ya,tidak,tidak,menikah,pegawai,3,47,0
ya,ya,ya,tidak,tidak,menikah,wiraswasta,3,63,0
ya,ya,ya,tidak,tidak,menikah,petani,5,29,1
ya,ya,ya,tidak,tidak,menikah,pegawai,3,61,0
ya,ya,ya,tidak,tidak,belum menikah,pegawai,1,65,0
ya,ya,ya,tidak,ya,menikah,wiraswasta,5,41,0
ya,ya,ya,tidak,tidak,menikah,petani,3,33,1
ya,ya,ya,tidak,ya,menikah,petani,8,51,1
ya,ya,ya,tidak,ya,menikah,petani,8,43,1
ya,ya,ya,tidak,ya,janda/duda,petani,5,50,1
ya,ya,ya,tidak,tidak,menikah,pegawai,4,31,0
ya,tidak,ya,tidak,tidak,belum menikah,pegawai,1,45,0
ya,ya,ya,tidak,tidak,belum menikah,buruh,3,29,0
ya,ya,ya,tidak,ya,janda/duda,tidak bekerja,5,55,1
ya,ya,ya,tidak,ya,menikah,pegawai,1,53,0
ya,ya,ya,tidak,ya,janda/duda,tidak bekerja,7,27,1
ya,ya,tidak,tidak,tidak,menikah,petani,1,21,0
ya,ya,ya,tidak,ya,menikah,buruh,5,36,1
ya,ya,ya,tidak,ya,belum menikah,pegawai,1,22,0
ya,ya,ya,tidak,ya,menikah,buruh,4,58,1
tidak,ya,ya,tidak,tidak,belum menikah,wiraswasta,4,24,0
ya,ya,ya,tidak,tidak,menikah,petani,3,35,0
ya,ya,ya,tidak,tidak,menikah,wiraswasta,5,53,0
ya,ya,tidak,tidak,tidak,menikah,pegawai,4,26,0
tidak,ya,ya,tidak,ya,menikah,buruh,8,48,1
ya,ya,ya,tidak,ya,janda/duda,buruh,3,54,1
ya,ya,ya,tidak,ya,menikah,petani,4,36,1
ya,ya,ya,tidak,tidak,menikah,petani,7,60,1
ya,ya,ya,tidak,ya,menikah,petani,5,53,1
ya,ya,ya,tidak,tidak,menikah,petani,5,44,0
ya,tidak,ya,tidak,tidak,belum menikah,pegawai,4,54,0
ya,ya,ya,tidak,ya,menikah,pegawai,5,63,0
ya,ya,ya,tidak,tidak,menikah,pegawai,2,20,0
ya,ya,ya,tidak,ya,menikah,tidak bekerja,5,41,1
ya,ya,ya,tidak,ya,janda/duda,petani,6,54,1
ya,ya,ya,tidak,ya,menikah,buruh,6,25,1
ya,ya,ya,tidak,ya,menikah,petani,4,47,1
ya,ya,ya,tidak,ya,menikah,tidak bekerja,7,33,1
ya,ya,ya,tidak,tidak,belum menikah,wiraswasta,4,59,0
ya,ya,ya,tidak,ya,menikah,tidak bekerja,5,29,1
tidak,ya,tidak,tidak,tidak,belum menikah,wiraswasta,4,54,0
ya,ya,ya,tidak,ya,menikah,tidak bekerja,7,46,1
tidak,ya,ya,ya,tidak,belum menikah,petani,2,61,0
ya,ya,tidak,tidak,ya,belum menikah,pegawai,5,52,0
ya,ya,ya,tidak,ya,menikah,buruh,6,49,1
tidak,ya,ya,tidak,ya,menikah,wiraswasta,1,43,0
ya,ya,tidak,ya,ya,belum menikah,wiraswasta,2,61,0
ya,ya,ya,tidak,ya,menikah,buruh,7,30,1
ya,ya,ya,tidak,ya,menikah,pegawai,1,64,0
ya,ya,ya,tidak,ya,menikah,buruh,7,28,1
ya,ya,ya,tidak,ya,menikah,buruh,5,46,1
ya,ya,ya,tidak,ya,janda/duda,tidak bekerja,5,32,1
ya,tidak,ya,tidak,ya,belum menikah,pegawai,3,42,0
ya,ya,ya,tidak,ya,belum menikah,pegawai,3,61,0
ya,ya,ya,tidak,ya,menikah,tidak bekerja,8,62,1
ya,ya,ya,tidak,ya,belum menikah,buruh,1,62,0
ya,ya,tidak,tidak,tidak,menikah,pegawai,3,30,0
ya,ya,ya,tidak,ya,menikah,buruh,6,50,1
tidak,ya,tidak,tidak,ya,menikah,petani,3,42,1
tidak,ya,ya,tidak,tidak,belum menikah,pegawai,4,29,0
ya,ya,ya,tidak,ya,janda/duda,tidak bekerja,4,44,1
ya,ya,ya,tidak,tidak,menikah,buruh,7,29,1
ya,ya,tidak,tidak,tidak,menikah,wiraswasta,5,46,0
ya,ya,ya,tidak,ya,menikah,tidak bekerja,4,39,1
ya,ya,ya,tidak,ya,menikah,petani,3,52,1
ya,ya,ya,tidak,tidak,belum menikah,wiraswasta,1,50,0
ya,ya,ya,tidak,tidak,belum menikah,wiraswasta,4,43,0
ya,ya,ya,tidak,ya,janda/duda,buruh,8,45,1
ya,ya,ya,tidak,tidak,belum menikah,petani,5,23,0
ya,tidak,tidak,tidak,tidak,menikah,wiraswasta,1,56,0
ya,ya,ya,tidak,tidak,belum menikah,wiraswasta,2,48,0
ya,ya,tidak,ya,tidak,menikah,wiraswasta,4,41,0
ya,ya,ya,tidak,ya,menikah,wiraswasta,4,32,0
ya,ya,ya,tidak,ya,menikah,tidak bekerja,4,60,1
ya,ya,ya,tidak,ya,menikah,petani,3,35,1
ya,ya,tidak,tidak,tidak,belum menikah,pegawai,5,38,0
ya,ya,ya,tidak,ya,janda/duda,petani,3,30,1
ya,ya,tidak,tidak,tidak,menikah,pegawai,2,34,0
ya,ya,ya,tidak,ya,menikah,buruh,5,35,1
ya,ya,tidak,tidak,tidak,belum menikah,wiraswasta,1,48,0
ya,ya,ya,tidak,ya,menikah,petani,3,44,1
tidak,ya,ya,ya,tidak,menikah,wiraswasta,2,61,0
ya,ya,tidak,tidak,ya,menikah,pegawai,4,68,0
ya,ya,ya,tidak,tidak,menikah,buruh,3,69,0
ya,ya,ya,tidak,tidak,menikah,wiraswasta,3,44,0
ya,ya,ya,tidak,ya,belum menikah,wiraswasta,2,59,0
ya,tidak,ya,tidak,tidak,belum menikah,pegawai,2,48,0
ya,ya,ya,tidak,ya,menikah,tidak bekerja,6,55,1
ya,ya,ya,tidak,ya,janda/duda,buruh,5,47,1
ya,ya,ya,ya,tidak,belum menikah,pegawai,4,55,0
ya,ya,ya,tidak,tidak,menikah,petani,3,20,0
ya,ya,ya,tidak,ya,janda/duda,buruh,8,45,1
ya,ya,ya,tidak,tidak,belum menikah,wiraswasta,1,35,0
ya,ya,ya,tidak,tidak,belum menikah,buruh,4,65,0
ya,ya,ya,tidak,ya,menikah,tidak bekerja,8,38,1
ya,ya,ya,tidak,ya,menikah,buruh,4,28,1
ya,ya,ya,tidak,tidak,belum menikah,wiraswasta,2,23,0
ya,ya,ya,tidak,ya,belum menikah,pegawai,2,54,0
ya,ya,ya,tidak,tidak,belum menikah,pegawai,2,49,0
ya,ya,ya,ya,ya,menikah,buruh,8,52,1
ya,ya,ya,tidak,tidak,belum menikah,pegawai,4,40,0
ya,ya,ya,tidak,tidak,menikah,pegawai,4,60,0
ya,ya,tidak,tidak,ya,menikah,buruh,3,48,1
ya,tidak,ya,tidak,ya,menikah,buruh,6,37,1
ya,ya,ya,tidak,tidak,janda/duda,buruh,4,26,1
ya,ya,ya,tidak,tidak,belum menikah,wiraswasta,1,68,0
ya,ya,ya,tidak,tidak,menikah,tidak bekerja,7,31,1
ya,ya,ya,tidak,tidak,menikah,buruh,1,40,0
ya,ya,ya,tidak,tidak,menikah,petani,3,30,0
tidak,ya,ya,tidak,tidak,menikah,buruh,5,61,0
ya,ya,ya,tidak,tidak,belum menikah,wiraswasta,1,37,0
ya,ya,ya,tidak,ya,janda/duda,buruh,3,37,1
ya,ya,ya,tidak,ya,menikah,wiraswasta,2,68,0
ya,ya,tidak,tidak,tidak,belum menikah,pegawai,2,69,0
ya,ya,ya,tidak,ya,menikah,petani,5,55,1
ya,ya,ya,tidak,ya,menikah,petani,4,63,1
tidak,ya,ya,tidak,ya,belum menikah,petani,1,39,0
ya,ya,ya,tidak,tidak,menikah,wiraswasta,5,33,0
ya,ya,ya,tidak,ya,menikah,buruh,4,57,1
ya,ya,tidak,tidak,tidak,menikah,pegawai,4,36,0
ya,ya,ya,ya,tidak,menikah,pegawai,4,68,0
ya,ya,ya,tidak,tidak,menikah,buruh,3,59,1
ya,ya,ya,tidak,ya,janda/duda,buruh,7,44,1
ya,ya,tidak,tidak,tidak,belum menikah,wiraswasta,4,51,0
ya,ya,ya,tidak,ya,menikah,petani,6,41,1
ya,ya,ya,tidak,ya,janda/duda,petani,7,56,1
ya,ya,ya,tidak,tidak,menikah,tidak bekerja,3,41,1
ya,ya,ya,tidak,tidak,belum menikah,buruh,2,54,0
ya,ya,ya,tidak,tidak,belum menikah,wiraswasta,3,59,0
tidak,ya,tidak,tidak,ya,menikah,buruh,5,29,1
ya,ya,tidak,tidak,ya,janda/duda,tidak bekerja,7,57,1
