umur,status_pekerjaan,status_pernikahan
52,buruh,cerai
57,buruh,duda
45,pekerja informal,cerai
45,buruh,menikah
64,pekerja informal,menikah
37,wirausaha,cerai
34,wirausaha,belum menikah
31,pengangguran,menikah
68,pengangguran,duda
77,pengangguran,duda
79,karyawan tetap,duda
45,pns,janda
39,pegawai tetap,belum menikah
28,wirausaha,cerai
50,pns,cerai
74,pegawai tetap,duda
39,wirausaha,janda
18,buruh,belum menikah
19,pekerja informal,menikah
60,karyawan tetap,cerai
31,pns,janda
22,buruh,duda
65,pns,menikah
30,pekerja informal,duda
39,pns,cerai
35,pns,duda
22,pegawai tetap,duda
64,pns,cerai
19,pengangguran,duda
68,pegawai tetap,duda
76,karyawan tetap,menikah
66,pengangguran,duda
23,karyawan tetap,cerai
33,pekerja informal,belum menikah
37,pns,belum menikah
79,karyawan tetap,janda
60,wirausaha,cerai
26,pengangguran,duda
39,karyawan tetap,janda
34,pengangguran,duda
37,pegawai tetap,janda
69,wirausaha,janda
50,pekerja informal,menikah
28,pengangguran,duda
69,pengangguran,cerai
56,pekerja informal,menikah
36,pegawai tetap,menikah
51,wirausaha,cerai
67,pekerja informal,belum menikah
29,pekerja informal,cerai
21,pegawai tetap,janda
69,pengangguran,duda
52,pengangguran,menikah
70,karyawan tetap,duda
44,pekerja informal,janda
55,karyawan tetap,duda
76,wirausaha,menikah
35,buruh,cerai
74,karyawan tetap,belum menikah
63,buruh,cerai
52,karyawan tetap,duda
62,wirausaha,cerai
52,wirausaha,duda
69,pengangguran,duda
32,pengangguran,cerai
68,pekerja informal,duda
67,karyawan tetap,menikah
22,pengangguran,belum menikah
74,pegawai tetap,cerai
58,pns,cerai
45,pekerja informal,menikah
76,karyawan tetap,duda
70,buruh,menikah
58,pns,cerai
55,pekerja informal,duda
26,karyawan tetap,janda
39,wirausaha,janda
18,karyawan tetap,janda
46,pegawai tetap,cerai
47,wirausaha,belum menikah
56,pengangguran,janda
70,pns,janda
26,buruh,belum menikah
57,pns,belum menikah
45,wirausaha,belum menikah
42,buruh,belum menikah
58,karyawan tetap,cerai
78,pekerja informal,belum menikah
53,pengangguran,belum menikah
39,pengangguran,belum menikah
20,wirausaha,cerai
59,karyawan tetap,cerai
35,pekerja informal,janda
35,pegawai tetap,menikah
71,wirausaha,janda
67,pegawai tetap,cerai
65,wirausaha,duda
59,pns,cerai
43,pekerja informal,janda
23,wirausaha,belum menikah
62,wirausaha,menikah
78,buruh,belum menikah
57,pekerja informal,menikah
39,pekerja informal,duda
65,pns,duda
74,buruh,cerai
59,pengangguran,janda
39,pekerja informal,belum menikah
21,pekerja informal,janda
45,karyawan tetap,belum menikah
48,pengangguran,menikah
64,karyawan tetap,duda
73,buruh,menikah
63,pns,janda
78,pengangguran,cerai
18,buruh,belum menikah
36,wirausaha,duda
66,pengangguran,cerai
71,pengangguran,belum menikah
78,wirausaha,duda
73,pekerja informal,janda
23,pns,cerai
46,wirausaha,belum menikah
63,karyawan tetap,belum menikah
60,pegawai tetap,janda
60,pekerja informal,belum menikah
65,pns,belum menikah
59,pegawai tetap,belum menikah
29,pekerja informal,duda
34,buruh,cerai
51,wirausaha,janda
19,karyawan tetap,belum menikah
28,pns,janda
39,pegawai tetap,duda
43,wirausaha,duda
48,karyawan tetap,duda
72,pns,menikah
22,wirausaha,cerai
57,buruh,janda
71,wirausaha,cerai
43,pengangguran,janda
23,wirausaha,menikah
58,karyawan tetap,belum menikah
63,buruh,belum menikah
48,pns,cerai
72,pekerja informal,duda
51,pegawai tetap,belum menikah
22,wirausaha,duda
24,karyawan tetap,belum menikah
72,pengangguran,belum menikah
20,wirausaha,janda
37,pegawai tetap,janda
44,pengangguran,duda
78,buruh,janda
78,pegawai tetap,menikah
21,wirausaha,cerai
33,karyawan tetap,cerai
42,pegawai tetap,duda
65,wirausaha,duda
32,wirausaha,menikah
26,pengangguran,menikah
21,buruh,duda
22,pns,belum menikah
54,pekerja informal,duda
44,karyawan tetap,cerai
29,wirausaha,janda
49,buruh,janda
54,karyawan tetap,cerai
75,pns,duda
24,pns,duda
55,karyawan tetap,cerai
47,pengangguran,menikah
33,karyawan tetap,duda
74,pekerja informal,cerai
67,pegawai tetap,duda
70,pengangguran,duda
64,buruh,cerai
55,pengangguran,janda
25,karyawan tetap,cerai
69,pns,cerai
58,karyawan tetap,cerai
59,wirausaha,belum menikah
77,karyawan tetap,janda
58,pekerja informal,belum menikah
49,pegawai tetap,cerai
56,karyawan tetap,menikah
38,pengangguran,duda
47,buruh,duda
22,pekerja informal,belum menikah
46,karyawan tetap,cerai
72,wirausaha,cerai
77,pegawai tetap,janda
59,buruh,belum menikah
74,buruh,janda
57,wirausaha,menikah
34,karyawan tetap,cerai
65,wirausaha,duda
45,pns,cerai
72,pengangguran,janda
77,karyawan tetap,menikah
71,pekerja informal,menikah
32,pns,cerai
60,pengangguran,duda
25,buruh,janda
72,karyawan tetap,duda
21,pns,duda
58,pengangguran,menikah
50,wirausaha,menikah
53,buruh,janda
32,pegawai tetap,belum menikah
71,buruh,belum menikah
65,wirausaha,cerai
34,pekerja informal,janda
34,pekerja informal,belum menikah
73,wirausaha,cerai
19,pekerja informal,duda
28,karyawan tetap,duda
21,pengangguran,cerai
55,pegawai tetap,duda
41,karyawan tetap,menikah
39,karyawan tetap,janda
25,pegawai tetap,belum menikah
54,buruh,belum menikah
33,buruh,belum menikah
19,wirausaha,menikah
42,buruh,belum menikah
73,wirausaha,duda
59,karyawan tetap,duda
70,karyawan tetap,belum menikah
39,wirausaha,menikah
51,karyawan tetap,belum menikah
71,pegawai tetap,janda
60,pegawai tetap,belum menikah
22,karyawan tetap,cerai
38,buruh,duda
18,karyawan tetap,belum menikah
78,pns,duda
79,pegawai tetap,duda
32,pengangguran,belum menikah
45,buruh,menikah
53,pengangguran,belum menikah
24,pekerja informal,cerai
33,pns,cerai
61,buruh,janda
38,pekerja informal,cerai
73,pns,cerai
48,pegawai tetap,belum menikah
47,pns,cerai
52,wirausaha,cerai
21,pekerja informal,janda
28,pegawai tetap,cerai
57,pekerja informal,menikah
24,wirausaha,belum menikah
44,buruh,menikah
31,buruh,cerai
56,pns,janda
37,pegawai tetap,belum menikah
48,pns,menikah
34,pns,duda
37,pengangguran,cerai
60,pengangguran,janda
27,karyawan tetap,duda
37,pekerja informal,menikah
40,pegawai tetap,menikah
70,karyawan tetap,janda
70,pekerja informal,belum menikah
55,wirausaha,cerai
34,wirausaha,duda
67,pns,cerai
39,wirausaha,janda
56,pns,cerai
60,wirausaha,menikah
61,wirausaha,janda
53,pegawai tetap,cerai
61,buruh,cerai
42,pengangguran,menikah
72,pegawai tetap,belum menikah
37,pengangguran,cerai
75,pns,menikah
33,pengangguran,cerai
24,pegawai tetap,menikah
39,pns,cerai
68,pegawai tetap,menikah
72,karyawan tetap,belum menikah
59,buruh,janda
35,pekerja informal,cerai
36,pegawai tetap,menikah
77,karyawan tetap,duda
51,pengangguran,menikah
56,pengangguran,duda
25,pns,janda
70,pns,cerai
59,pengangguran,janda
57,buruh,duda
25,karyawan tetap,menikah
52,buruh,janda
29,wirausaha,belum menikah
57,karyawan tetap,cerai
24,pegawai tetap,menikah
26,buruh,menikah
42,pegawai tetap,duda
37,pns,menikah
70,karyawan tetap,belum menikah
64,pengangguran,menikah
77,pegawai tetap,belum menikah
32,pns,menikah
30,karyawan tetap,cerai
57,pegawai tetap,janda
36,pekerja informal,menikah
33,buruh,cerai
31,pns,cerai
27,pengangguran,menikah
65,wirausaha,janda
72,karyawan tetap,menikah
52,pegawai tetap,belum menikah
49,wirausaha,duda
35,wirausaha,belum menikah
29,karyawan tetap,cerai
78,pekerja informal,menikah
18,pns,janda
55,wirausaha,cerai
50,pengangguran,menikah
78,wirausaha,belum menikah
29,karyawan tetap,menikah
63,pns,duda
66,pegawai tetap,janda
61,buruh,janda
64,pns,janda
68,pns,menikah
73,buruh,cerai
68,pengangguran,cerai
22,pekerja informal,janda
19,pengangguran,janda
39,karyawan tetap,belum menikah
27,karyawan tetap,cerai
60,karyawan tetap,belum menikah
48,pekerja informal,menikah
70,wirausaha,duda
22,pengangguran,janda
64,pengangguran,cerai
37,buruh,belum menikah
28,pns,janda
23,pengangguran,janda
50,buruh,cerai
26,pegawai tetap,belum menikah
78,pns,janda
57,wirausaha,duda
78,karyawan tetap,menikah
59,karyawan tetap,belum menikah
44,pns,menikah
45,buruh,duda
56,pegawai tetap,belum menikah
62,pegawai tetap,belum menikah
62,buruh,belum menikah
27,wirausaha,menikah
67,pengangguran,menikah
47,wirausaha,menikah
69,pegawai tetap,belum menikah
22,wirausaha,menikah
68,wirausaha,cerai
39,buruh,menikah
19,karyawan tetap,belum menikah
71,buruh,duda
67,pekerja informal,cerai
48,pegawai tetap,cerai
42,pekerja informal,duda
21,pegawai tetap,menikah
65,pegawai tetap,janda
23,pegawai tetap,duda
26,pegawai tetap,janda
32,pengangguran,janda
20,pengangguran,cerai
62,karyawan tetap,cerai
65,wirausaha,janda
68,pekerja informal,menikah
31,wirausaha,janda
36,pekerja informal,belum menikah
29,wirausaha,belum menikah
39,karyawan tetap,duda
44,wirausaha,janda
53,pengangguran,cerai
44,pengangguran,belum menikah
57,karyawan tetap,belum menikah
60,pekerja informal,menikah
75,pegawai tetap,janda
39,buruh,menikah
65,pns,cerai
73,karyawan tetap,janda
45,buruh,janda
19,pekerja informal,duda
29,karyawan tetap,duda
53,karyawan tetap,menikah
58,wirausaha,menikah
38,wirausaha,janda
78,pekerja informal,cerai
57,pekerja informal,duda
77,wirausaha,janda
42,pengangguran,menikah
71,karyawan tetap,belum menikah
56,pns,belum menikah
38,pekerja informal,menikah
55,pengangguran,belum menikah
41,pns,cerai
57,pekerja informal,belum menikah
77,pegawai tetap,cerai
54,pengangguran,cerai
21,karyawan tetap,janda
54,pegawai tetap,cerai
58,karyawan tetap,menikah
54,karyawan tetap,cerai
58,pengangguran,menikah
75,pegawai tetap,duda
22,karyawan tetap,belum menikah
55,pns,cerai
45,pekerja informal,menikah
35,wirausaha,janda
63,pengangguran,cerai
66,pegawai tetap,belum menikah
60,karyawan tetap,belum menikah
21,karyawan tetap,belum menikah
38,karyawan tetap,belum menikah
30,pengangguran,menikah
62,pegawai tetap,menikah
44,pns,menikah
26,pekerja informal,janda
79,karyawan tetap,cerai
18,pns,menikah
67,karyawan tetap,cerai
35,karyawan tetap,duda
61,pekerja informal,menikah
70,pengangguran,belum menikah
63,pekerja informal,menikah
32,wirausaha,duda
64,buruh,cerai
24,karyawan tetap,menikah
37,wirausaha,cerai
50,pegawai tetap,janda
78,pekerja informal,duda
34,pns,cerai
38,pegawai tetap,janda
54,pns,belum menikah
77,pengangguran,belum menikah
33,pekerja informal,duda
22,pekerja informal,menikah
54,pegawai tetap,cerai
67,pegawai tetap,duda
61,pengangguran,janda
57,wirausaha,cerai
48,wirausaha,belum menikah
19,pekerja informal,belum menikah
67,buruh,belum menikah
56,buruh,duda
42,karyawan tetap,duda
26,buruh,duda
47,pekerja informal,duda
61,pengangguran,belum menikah
58,pns,menikah
54,pengangguran,menikah
42,pegawai tetap,menikah
55,pengangguran,menikah
58,pegawai tetap,janda
28,pengangguran,menikah
41,pns,duda
57,pegawai tetap,belum menikah
35,buruh,duda
69,pegawai tetap,duda
35,pengangguran,cerai
55,buruh,cerai
18,karyawan tetap,duda
35,karyawan tetap,belum menikah
74,buruh,belum menikah
41,pns,janda
57,buruh,menikah
43,wirausaha,belum menikah
64,pegawai tetap,duda
65,pegawai tetap,belum menikah
64,pegawai tetap,cerai
20,pekerja informal,cerai
28,pengangguran,menikah
68,pegawai tetap,cerai
63,pengangguran,menikah
63,buruh,janda
44,pekerja informal,cerai
62,karyawan tetap,menikah
59,pegawai tetap,menikah
28,karyawan tetap,cerai
53,pekerja informal,menikah
40,pns,duda
75,pns,duda
35,pekerja informal,cerai
37,pns,menikah
47,pengangguran,menikah
61,buruh,menikah
75,buruh,belum menikah
36,pengangguran,belum menikah
56,pekerja informal,cerai
31,pegawai tetap,janda
25,buruh,janda
77,wirausaha,cerai
65,pengangguran,belum menikah
18,pengangguran,belum menikah
25,pengangguran,menikah
42,karyawan tetap,duda
44,pengangguran,menikah
74,karyawan tetap,janda
74,karyawan tetap,janda
79,buruh,menikah
37,pengangguran,cerai
61,pns,cerai
51,buruh,janda
55,buruh,belum menikah
39,pekerja informal,menikah
28,buruh,menikah
32,pns,duda
78,pekerja informal,belum menikah
40,wirausaha,menikah
29,pekerja informal,janda
34,pegawai tetap,cerai
51,karyawan tetap,belum menikah
67,buruh,janda
30,buruh,duda
53,karyawan tetap,janda
49,pekerja informal,belum menikah
52,pengangguran,menikah
60,wirausaha,duda
71,karyawan tetap,menikah
61,pegawai tetap,janda
49,karyawan tetap,cerai
49,pekerja informal,belum menikah
64,pns,menikah
76,pns,cerai
53,wirausaha,duda
75,wirausaha,cerai
31,pegawai tetap,janda
66,wirausaha,duda
40,pns,menikah
58,wirausaha,cerai
55,buruh,duda
62,pengangguran,belum menikah
69,karyawan tetap,belum menikah
56,buruh,duda
68,pengangguran,janda
78,karyawan tetap,menikah
28,wirausaha,cerai
29,wirausaha,duda
20,pekerja informal,cerai
32,buruh,menikah
76,pengangguran,janda
74,pegawai tetap,menikah
27,wirausaha,duda
48,karyawan tetap,cerai
76,wirausaha,menikah
43,karyawan tetap,duda
79,buruh,janda
30,pegawai tetap,janda
18,pns,belum menikah
70,karyawan tetap,duda
50,pns,menikah
68,karyawan tetap,janda
66,pegawai tetap,cerai
49,karyawan tetap,janda
25,buruh,janda
74,pekerja informal,menikah
64,pns,cerai
79,karyawan tetap,menikah
43,pns,cerai
46,pegawai tetap,janda
18,karyawan tetap,menikah
40,pekerja informal,janda
53,wirausaha,belum menikah
41,pengangguran,janda
71,buruh,cerai
59,wirausaha,belum menikah
78,pekerja informal,cerai
48,buruh,janda
63,pegawai tetap,cerai
28,pengangguran,duda
64,buruh,cerai
76,pegawai tetap,belum menikah
76,pengangguran,menikah
38,buruh,janda
49,wirausaha,janda
45,buruh,janda
52,pegawai tetap,belum menikah
68,pengangguran,belum menikah
70,pns,cerai
70,wirausaha,duda
64,pengangguran,menikah
20,pengangguran,duda
20,pns,cerai
38,buruh,cerai
48,wirausaha,cerai
22,wirausaha,janda
67,pekerja informal,cerai
38,karyawan tetap,belum menikah
57,karyawan tetap,duda
47,wirausaha,duda
72,pekerja informal,cerai
47,buruh,belum menikah
51,pns,belum menikah
35,pekerja informal,janda
52,pegawai tetap,belum menikah
38,wirausaha,menikah
73,buruh,menikah
29,pekerja informal,janda
70,wirausaha,cerai
67,wirausaha,cerai
18,wirausaha,menikah
48,pekerja informal,belum menikah
32,pekerja informal,menikah
31,pengangguran,menikah
68,pegawai tetap,cerai
59,karyawan tetap,belum menikah
75,pns,belum menikah
75,karyawan tetap,belum menikah
43,buruh,duda
54,pegawai tetap,menikah
27,wirausaha,cerai
27,wirausaha,menikah
22,pns,menikah
59,pekerja informal,duda
43,wirausaha,duda
44,pegawai tetap,duda
29,wirausaha,janda
31,pengangguran,duda
46,pekerja informal,duda
78,pekerja informal,menikah
23,pegawai tetap,menikah
69,pekerja informal,belum menikah
79,pegawai tetap,menikah
71,pekerja informal,janda
64,pengangguran,duda
77,pegawai tetap,duda
31,pekerja informal,belum menikah
21,wirausaha,janda
24,buruh,duda
36,pengangguran,janda
51,karyawan tetap,menikah
77,buruh,belum menikah
20,wirausaha,janda
32,pengangguran,cerai
52,buruh,janda
78,pengangguran,janda
54,pns,duda
30,pekerja informal,duda
21,karyawan tetap,janda
57,karyawan tetap,menikah
71,wirausaha,duda
31,pekerja informal,cerai
19,pegawai tetap,cerai
58,pekerja informal,janda
50,wirausaha,menikah
46,wirausaha,cerai
25,karyawan tetap,janda
35,pekerja informal,janda
43,pegawai tetap,menikah
48,wirausaha,belum menikah
28,pekerja informal,janda
26,pekerja informal,cerai
24,pegawai tetap,cerai
63,pegawai tetap,belum menikah
58,pns,cerai
40,buruh,menikah
66,wirausaha,cerai
32,pekerja informal,belum menikah
53,pekerja informal,menikah
28,buruh,janda
69,pns,belum menikah
51,wirausaha,cerai
78,pengangguran,belum menikah
60,wirausaha,belum menikah
71,pns,cerai
42,pekerja informal,duda
66,pekerja informal,cerai
58,wirausaha,cerai
75,pengangguran,janda
21,buruh,menikah
61,pekerja informal,belum menikah
32,buruh,belum menikah
18,pns,cerai
36,pegawai tetap,duda
38,buruh,menikah
51,pegawai tetap,janda
20,pns,cerai
24,pegawai tetap,belum menikah
39,pns,menikah
35,buruh,janda
45,pns,duda
54,buruh,belum menikah
53,pengangguran,belum menikah
34,pengangguran,duda
48,pekerja informal,duda
50,pegawai tetap,janda
20,karyawan tetap,menikah
26,pekerja informal,janda
33,wirausaha,janda
33,pekerja informal,belum menikah
60,pns,janda
63,karyawan tetap,menikah
72,pengangguran,cerai
51,karyawan tetap,janda
29,pengangguran,belum menikah
22,pekerja informal,belum menikah
71,wirausaha,menikah
38,pegawai tetap,cerai
52,wirausaha,duda
44,pekerja informal,belum menikah
25,karyawan tetap,cerai
20,pekerja informal,janda
36,karyawan tetap,belum menikah
69,pekerja informal,janda
48,pns,duda
75,karyawan tetap,menikah
47,wirausaha,menikah
23,pegawai tetap,janda
59,karyawan tetap,duda
29,wirausaha,belum menikah
36,karyawan tetap,belum menikah
32,pegawai tetap,cerai
69,wirausaha,duda
38,pekerja informal,cerai
45,pengangguran,belum menikah
51,karyawan tetap,menikah
25,pekerja informal,menikah
28,pegawai tetap,belum menikah
28,pekerja informal,janda
37,pns,cerai
35,pegawai tetap,menikah
57,buruh,duda
37,pengangguran,menikah
66,pengangguran,menikah
40,wirausaha,cerai
22,buruh,cerai
38,pekerja informal,menikah
77,pengangguran,belum menikah
44,wirausaha,menikah
74,pns,belum menikah
62,karyawan tetap,menikah
49,pengangguran,menikah
65,karyawan tetap,janda
48,pekerja informal,duda
72,pengangguran,duda
53,karyawan tetap,cerai
54,karyawan tetap,menikah
23,wirausaha,belum menikah
29,karyawan tetap,duda
69,karyawan tetap,belum menikah
28,karyawan tetap,duda
27,pekerja informal,duda
27,pegawai tetap,belum menikah
53,wirausaha,belum menikah
48,pengangguran,menikah
26,pekerja informal,cerai
56,pns,menikah
65,buruh,menikah
37,wirausaha,janda
43,pns,janda
78,pegawai tetap,cerai
59,pns,menikah
26,wirausaha,menikah
45,pekerja informal,cerai
31,buruh,menikah
22,pegawai tetap,belum menikah
30,karyawan tetap,janda
22,pegawai tetap,belum menikah
52,karyawan tetap,duda
38,wirausaha,belum menikah
19,pengangguran,menikah
29,karyawan tetap,cerai
62,buruh,janda
67,pengangguran,menikah
48,pegawai tetap,cerai
41,pekerja informal,janda
74,buruh,menikah
39,pns,cerai
52,pns,menikah
67,pengangguran,belum menikah
62,buruh,menikah
38,wirausaha,cerai
64,pegawai tetap,cerai
20,pegawai tetap,menikah
43,buruh,janda
66,pns,janda
45,pns,janda
73,buruh,janda
61,pekerja informal,cerai
32,pengangguran,janda
64,karyawan tetap,janda
29,pegawai tetap,janda
59,pns,duda
70,pengangguran,cerai
22,karyawan tetap,belum menikah
48,wirausaha,janda
53,wirausaha,duda
67,pengangguran,belum menikah
43,wirausaha,menikah
43,wirausaha,cerai
45,pegawai tetap,cerai
19,pegawai tetap,duda
37,pegawai tetap,belum menikah
46,wirausaha,menikah
67,pns,janda
74,buruh,janda
77,pns,belum menikah
52,karyawan tetap,menikah
68,karyawan tetap,cerai
26,wirausaha,belum menikah
63,karyawan tetap,menikah
34,pekerja informal,menikah
29,pengangguran,janda
35,pengangguran,duda
55,karyawan tetap,janda
31,wirausaha,belum menikah
61,pegawai tetap,duda
24,pegawai tetap,cerai
42,buruh,belum menikah
49,karyawan tetap,duda
20,wirausaha,belum menikah
50,pegawai tetap,menikah
61,pengangguran,janda
79,pns,duda
52,pegawai tetap,janda
51,pegawai tetap,belum menikah
22,pengangguran,cerai
78,pegawai tetap,janda
43,pekerja informal,belum menikah
25,wirausaha,belum menikah
36,pekerja informal,janda
68,buruh,menikah
51,buruh,belum menikah
54,pns,janda
48,pekerja informal,belum menikah
69,pengangguran,cerai
56,pekerja informal,janda
60,karyawan tetap,belum menikah
75,pegawai tetap,janda
56,wirausaha,janda
51,pengangguran,cerai
71,wirausaha,belum menikah
64,pekerja informal,menikah
72,karyawan tetap,belum menikah
64,pegawai tetap,belum menikah
70,buruh,janda
26,wirausaha,duda
20,pns,duda
63,karyawan tetap,menikah
52,pengangguran,duda
49,buruh,janda
41,pegawai tetap,belum menikah
30,pegawai tetap,menikah
70,karyawan tetap,belum menikah
59,pegawai tetap,cerai
22,karyawan tetap,menikah
43,karyawan tetap,belum menikah
78,pekerja informal,cerai
29,wirausaha,menikah
28,pengangguran,belum menikah
63,pns,duda
61,buruh,cerai
64,karyawan tetap,duda
41,buruh,janda
55,pekerja informal,belum menikah
74,pekerja informal,duda
31,pegawai tetap,janda
