penghasilan,jumlah_tanggungan,kondisi_rumah,status_pekerjaan,pendidikan,lama_tinggal_tahun,layak_subsidi
1026734,4,sederhana,buruh harian,SMP,29,1
1126108,4,tidak layak,wirausaha,SMP,16,0
1912826,2,tidak layak,tidak bekerja,SD,24,1
4321643,2,sederhana,wirausaha,SD,17,0
1791743,4,tidak layak,tidak bekerja,SMA,4,1
4504473,2,layak,tidak bekerja,SMA,18,0
1136330,2,sederhana,wirausaha,Sarjana,27,0
1224605,4,layak,petani,SD,3,0
4309584,4,sederhana,wirausaha,SMA,3,0
4437172,5,layak,karyawan,SMA,27,0
1133554,2,sederhana,buruh harian,SD,21,1
4611646,3,layak,petani,SD,20,0
1106022,4,sederhana,PNS,SD,29,0
2558242,3,tidak layak,tidak bekerja,SMA,18,0
1087955,4,tidak layak,petani,SD,20,1
1572212,5,tidak layak,tidak bekerja,SMA,24,1
3515419,0,sederhana,PNS,SD,26,0
1329365,4,sederhana,petani,SD,24,1
2226476,5,layak,PNS,SD,18,0
3802442,0,tidak layak,wirausaha,SMA,26,0
1383152,3,sederhana,buruh harian,Diploma,18,1
1904098,4,tidak layak,petani,SD,4,1
3873817,5,sederhana,PNS,SMA,14,0
1796184,0,sederhana,tidak bekerja,SMA,18,0
3263089,1,layak,wirausaha,Sarjana,5,0
1003051,5,tidak layak,petani,SMP,11,1
1976433,0,tidak layak,buruh harian,SMA,16,0
3815827,4,tidak layak,karyawan,SMP,20,0
4483769,5,sederhana,petani,SD,14,0
1862522,3,tidak layak,tidak bekerja,SD,2,1
4418983,4,layak,wirausaha,SMP,15,0
1790141,4,sederhana,tidak bekerja,SMA,6,1
4930010,5,tidak layak,petani,Sarjana,19,0
1597218,3,layak,buruh harian,SMP,13,0
3964391,2,layak,petani,Diploma,17,0
1039279,2,layak,tidak bekerja,SD,29,0
4610102,3,sederhana,karyawan,SMA,14,0
1144539,4,tidak layak,petani,SD,6,1
4483769,5,sederhana,petani,SD,14,0
1323390,5,tidak layak,petani,Sarjana,13,1
1146470,2,tidak layak,tidak bekerja,SMA,21,1
1924133,3,tidak layak,tidak bekerja,Diploma,22,1
1345266,4,sederhana,petani,SD,8,1
3938687,2,layak,wirausaha,SMP,14,0
1282272,3,sederhana,petani,SMA,3,1
1967561,3,tidak layak,tidak bekerja,Diploma,29,1
1796657,2,sederhana,tidak bekerja,Diploma,1,1
1460494,0,tidak layak,wirausaha,SMA,5,0
1163834,3,sederhana,petani,SMP,1,1
4731017,5,layak,petani,SMP,10,0
1245546,3,sederhana,buruh harian,SMA,5,1
1805497,4,tidak layak,petani,SMP,17,1
1034707,2,sederhana,petani,SMP,24,1
1110155,3,tidak layak,petani,SMP,29,1
1673218,0,tidak layak,wirausaha,SMP,9,0
4624064,1,layak,buruh harian,Sarjana,7,0
3487682,3,tidak layak,tidak bekerja,SMA,12,0
4584444,4,tidak layak,petani,SD,9,0
3411215,2,tidak layak,karyawan,SD,16,0
3491518,2,tidak layak,karyawan,SMP,22,0
2752844,2,sederhana,buruh harian,SMP,12,0
1000126,4,sederhana,buruh harian,SMA,22,1
3745815,4,layak,PNS,SMP,14,0
1026734,4,sederhana,buruh harian,SMP,29,1
2883376,4,layak,petani,SMA,1,0
1825816,3,tidak layak,buruh harian,SD,21,1
3520107,4,tidak layak,tidak bekerja,Sarjana,16,0
2062636,1,tidak layak,wirausaha,SMA,7,0
1390719,2,tidak layak,tidak bekerja,SD,1,1
1608746,5,tidak layak,buruh harian,SD,10,1
1698002,3,sederhana,buruh harian,SMA,26,1
3381306,1,layak,buruh harian,SMP,15,0
1023429,5,sederhana,tidak bekerja,SMA,9,1
1943793,3,sederhana,tidak bekerja,SD,3,1
1484410,3,tidak layak,petani,SMA,22,1
2948260,3,tidak layak,PNS,SMA,9,0
1780641,5,sederhana,petani,SMP,2,1
1862522,3,tidak layak,tidak bekerja,SD,2,1
1788260,3,layak,karyawan,SMP,29,0
1158588,2,sederhana,tidak bekerja,SMA,16,1
4998422,0,layak,tidak bekerja,SMP,28,0
1650419,2,tidak layak,petani,SD,28,1
1863349,4,sederhana,buruh harian,Diploma,19,1
4830894,5,tidak layak,wirausaha,Sarjana,28,0
4603556,2,tidak layak,tidak bekerja,SMA,7,0
1163834,3,sederhana,petani,SMP,1,1
1796657,2,sederhana,tidak bekerja,Diploma,1,1
2847865,3,layak,wirausaha,SMP,13,0
1634457,5,layak,buruh harian,SMA,28,0
2225811,3,tidak layak,karyawan,SMA,8,0
1967561,3,tidak layak,tidak bekerja,Diploma,29,1
4227802,2,sederhana,karyawan,SD,17,0
1780641,5,sederhana,petani,SMP,2,1
1497562,4,sederhana,petani,SMA,20,1
4433803,2,sederhana,PNS,SD,25,0
4564171,0,sederhana,PNS,SMA,4,0
1461243,3,tidak layak,petani,SD,20,1
1478007,4,tidak layak,petani,SMA,9,1
2733309,5,layak,buruh harian,SMA,18,0
1753704,5,tidak layak,buruh harian,SD,20,1
1833727,1,layak,tidak bekerja,SD,25,0
4280597,3,layak,karyawan,Sarjana,2,0
2215856,1,sederhana,tidak bekerja,SMA,20,0
4635811,2,tidak layak,tidak bekerja,Sarjana,25,0
4428825,2,tidak layak,buruh harian,SMA,19,0
1327025,4,tidak layak,tidak bekerja,SMA,15,1
1600517,3,layak,karyawan,SD,5,0
2459933,1,layak,wirausaha,SD,15,0
1564678,4,tidak layak,buruh harian,SMA,16,1
1133554,2,sederhana,buruh harian,SD,21,1
2765524,3,layak,petani,SMP,24,0
1177912,4,layak,buruh harian,Diploma,5,0
2504384,2,tidak layak,tidak bekerja,Sarjana,29,0
1741426,4,sederhana,buruh harian,SMP,5,1
1750201,3,tidak layak,PNS,SD,4,0
1796184,0,sederhana,tidak bekerja,SMA,18,0
1493948,4,tidak layak,tidak bekerja,SMA,21,1
2138848,1,sederhana,wirausaha,SMA,16,0
1431374,2,tidak layak,tidak bekerja,SMA,12,1
1666326,0,layak,petani,SD,29,0
4190730,1,layak,PNS,SMP,27,0
1163834,3,sederhana,petani,SMP,1,1
4437172,5,layak,karyawan,SMA,27,0
2684532,2,tidak layak,tidak bekerja,Sarjana,29,0
4554366,5,tidak layak,wirausaha,SMA,7,0
4154240,1,layak,tidak bekerja,SMA,5,0
2847191,4,tidak layak,buruh harian,SMA,7,0
1341207,5,tidak layak,buruh harian,Sarjana,24,1
1588158,4,tidak layak,buruh harian,SMA,17,1
4830574,5,tidak layak,karyawan,SD,10,0
1924133,3,tidak layak,tidak bekerja,Diploma,22,1
4880993,3,sederhana,buruh harian,SMA,14,0
3202575,0,layak,PNS,SD,29,0
3844180,1,tidak layak,buruh harian,SMP,18,0
3154174,1,layak,petani,Diploma,12,0
1670688,2,sederhana,petani,SD,10,1
3615879,0,sederhana,wirausaha,Diploma,14,0
1562621,1,sederhana,petani,Sarjana,8,0
1393574,3,sederhana,tidak bekerja,SMP,16,1
1146470,2,tidak layak,tidak bekerja,SMA,21,1
4623000,1,layak,tidak bekerja,SMP,11,0
1422381,4,sederhana,tidak bekerja,SMP,9,1
1133004,3,tidak layak,buruh harian,SMA,21,1
3048891,1,layak,tidak bekerja,SMA,9,0
1889465,4,sederhana,karyawan,Diploma,7,0
1639282,2,tidak layak,buruh harian,SMP,16,1
1783066,4,tidak layak,petani,SD,17,1
1191232,5,sederhana,buruh harian,SD,16,1
4094791,2,layak,karyawan,SD,8,0
1133554,2,sederhana,buruh harian,SD,21,1
2343276,4,tidak layak,karyawan,Diploma,18,0
2538601,0,sederhana,wirausaha,Diploma,25,0
1689376,1,layak,wirausaha,SMA,9,0
4932436,5,tidak layak,PNS,SMA,7,0
1678841,5,tidak layak,petani,SMA,27,1
1767524,2,sederhana,tidak bekerja,Sarjana,9,1
2715630,5,tidak layak,petani,SMP,2,0
4448678,1,layak,buruh harian,SMA,8,0
3281020,0,tidak layak,PNS,SD,9,0
4246417,1,sederhana,PNS,SMA,12,0
1741426,4,sederhana,buruh harian,SMP,5,1
2883376,4,layak,petani,SMA,1,0
1570451,3,tidak layak,buruh harian,SD,2,1
2249728,5,layak,tidak bekerja,SMA,29,0
3390137,3,layak,buruh harian,Diploma,22,0
2664034,5,layak,buruh harian,SMA,18,0
2418175,4,layak,buruh harian,SMP,6,0
1156498,5,sederhana,tidak bekerja,SMA,22,1
1912826,2,tidak layak,tidak bekerja,SD,24,1
4462565,3,layak,petani,SD,2,0
4208823,3,layak,karyawan,SD,14,0
1245546,3,sederhana,buruh harian,SMA,5,1
1852746,4,sederhana,tidak bekerja,SD,15,1
2306241,1,layak,buruh harian,SMA,1,0
1467010,4,tidak layak,buruh harian,Diploma,2,1
3592705,1,layak,petani,SD,28,0
1932817,5,tidak layak,tidak bekerja,Diploma,5,1
1092193,5,layak,karyawan,Diploma,27,0
1717912,2,layak,PNS,SD,15,0
1935772,3,sederhana,buruh harian,SMP,19,1
1526338,3,tidak layak,petani,SMP,8,1
3703381,2,layak,wirausaha,SMA,29,0
1386594,3,tidak layak,tidak bekerja,SD,3,1
1700336,5,tidak layak,buruh harian,SMA,5,1
3098214,4,layak,buruh harian,Diploma,1,0
3766230,3,layak,wirausaha,SD,3,0
4375957,2,layak,PNS,SMP,2,0
1156498,5,sederhana,tidak bekerja,SMA,22,1
2737095,0,layak,tidak bekerja,SD,2,0
3747176,1,sederhana,wirausaha,SD,9,0
1073869,4,tidak layak,buruh harian,SMA,7,1
1329365,4,sederhana,petani,SD,24,1
1824690,2,tidak layak,petani,Diploma,24,1
2215856,1,sederhana,tidak bekerja,SMA,20,0
4340420,2,layak,wirausaha,SD,18,0
2410822,2,sederhana,buruh harian,SMP,21,0
1647008,5,tidak layak,petani,SMP,22,1
2013343,5,tidak layak,PNS,Sarjana,26,0
3207148,2,sederhana,PNS,SMA,2,0
4743797,5,sederhana,PNS,SMP,9,0
4012359,0,tidak layak,PNS,Diploma,13,0
4668866,3,sederhana,wirausaha,Sarjana,18,0
4868452,1,sederhana,karyawan,SD,1,0
1986753,5,tidak layak,petani,SMP,23,1
1000404,5,layak,wirausaha,SMP,12,0
1615863,1,layak,wirausaha,Sarjana,18,0
1769598,5,sederhana,tidak bekerja,SMP,8,1
1444191,5,tidak layak,tidak bekerja,SMP,28,1
1327025,4,tidak layak,tidak bekerja,SMA,15,1
4227908,0,layak,PNS,SMP,4,0
4757328,2,layak,PNS,Sarjana,8,0
4871179,0,sederhana,PNS,SMP,18,0
3593726,1,layak,PNS,SMA,16,0
1961703,2,tidak layak,buruh harian,SMP,5,1
2107955,0,layak,tidak bekerja,Sarjana,10,0
1664076,3,tidak layak,tidak bekerja,SD,11,1
1768734,5,sederhana,buruh harian,SMP,24,1
1534003,5,tidak layak,tidak bekerja,SMP,22,1
1280466,5,tidak layak,buruh harian,SD,17,1
1000126,4,sederhana,buruh harian,SMA,22,1
1656702,3,sederhana,buruh harian,SMA,21,1
3373139,1,tidak layak,karyawan,SMA,14,0
1124123,5,tidak layak,petani,SMP,15,1
1967561,3,tidak layak,tidak bekerja,Diploma,29,1
1084080,3,sederhana,karyawan,SMP,12,0
1026790,0,layak,buruh harian,SMP,18,0
1978080,4,tidak layak,petani,SMP,5,1
1904098,4,tidak layak,petani,SD,4,1
4738006,3,layak,PNS,SMA,6,0
4704980,1,layak,tidak bekerja,SMP,10,0
1845474,5,sederhana,buruh harian,SD,16,1
1021959,3,layak,wirausaha,SMP,2,0
4390855,2,layak,petani,SD,15,0
4927545,4,sederhana,PNS,SD,20,0
1196769,3,tidak layak,petani,SMP,7,1
1795600,4,tidak layak,buruh harian,SMP,1,1
1312250,2,tidak layak,tidak bekerja,Diploma,15,1
1298871,0,tidak layak,tidak bekerja,SMP,26,0
4677613,3,layak,buruh harian,Sarjana,20,0
3387312,5,layak,buruh harian,SMA,19,0
1755678,5,sederhana,petani,SMP,16,1
4007749,0,sederhana,karyawan,SMP,1,0
1002352,4,sederhana,buruh harian,SMA,21,1
1116381,5,sederhana,buruh harian,Diploma,20,1
2124905,0,sederhana,wirausaha,SD,2,0
1838003,2,sederhana,tidak bekerja,SD,15,1
3372280,5,layak,PNS,SD,15,0
3989475,0,sederhana,PNS,Sarjana,21,0
2270896,2,layak,tidak bekerja,SMP,27,0
1753315,4,sederhana,tidak bekerja,SMP,16,1
1681669,3,sederhana,petani,SMA,3,1
2947763,0,tidak layak,tidak bekerja,SD,28,0
1324912,4,sederhana,tidak bekerja,SD,3,1
1573189,4,tidak layak,petani,Diploma,4,1
1317875,0,layak,karyawan,SMA,3,0
1648307,5,layak,PNS,SMP,11,0
2675843,0,tidak layak,buruh harian,SMA,22,0
1280466,5,tidak layak,buruh harian,SD,17,1
4081328,4,sederhana,PNS,SMA,20,0
2681641,4,layak,wirausaha,SMP,24,0
4402337,1,tidak layak,wirausaha,Diploma,20,0
1994653,5,tidak layak,tidak bekerja,SMA,1,1
1968616,4,sederhana,tidak bekerja,SMA,28,1
1862522,3,tidak layak,tidak bekerja,SD,2,1
1163834,3,sederhana,petani,SMP,1,1
2348207,2,sederhana,karyawan,SD,11,0
4810948,3,layak,PNS,SMP,1,0
4828433,3,layak,wirausaha,Sarjana,12,0
1845474,5,sederhana,buruh harian,SD,16,1
1429332,0,tidak layak,wirausaha,SMP,22,0
1790141,4,sederhana,tidak bekerja,SMA,6,1
2391538,2,tidak layak,buruh harian,SMP,20,0
1191232,5,sederhana,buruh harian,SD,16,1
4403322,0,sederhana,karyawan,SMP,8,0
1874772,4,tidak layak,tidak bekerja,SMP,28,1
3531528,3,layak,PNS,SMP,19,0
2103913,1,sederhana,PNS,SMP,18,0
3188903,4,layak,tidak bekerja,SD,22,0
1122775,4,layak,karyawan,Sarjana,28,0
1841531,2,sederhana,petani,Sarjana,22,1
1600530,2,sederhana,buruh harian,Sarjana,4,1
1588365,3,tidak layak,tidak bekerja,SMA,25,1
1486799,5,tidak layak,petani,SD,22,1
1347739,3,tidak layak,petani,SMP,14,1
3534629,0,tidak layak,buruh harian,SD,19,0
2185574,0,sederhana,tidak bekerja,SMP,24,0
3431149,0,layak,buruh harian,SMA,12,0
3014410,2,tidak layak,buruh harian,SMA,25,0
1600530,2,sederhana,buruh harian,Sarjana,4,1
1116381,5,sederhana,buruh harian,Diploma,20,1
1719407,2,sederhana,tidak bekerja,SD,28,1
1215048,5,sederhana,tidak bekerja,Diploma,24,1
1667689,2,sederhana,buruh harian,SMP,11,1
2707923,4,sederhana,PNS,SMA,15,0
1341207,5,tidak layak,buruh harian,Sarjana,24,1
4132130,1,layak,petani,SD,19,0
1327025,4,tidak layak,tidak bekerja,SMA,15,1
2475153,1,tidak layak,wirausaha,SMA,12,0
1423570,2,sederhana,karyawan,SMA,17,0
1404772,5,tidak layak,buruh harian,SMP,20,1
1306094,4,layak,buruh harian,SMA,29,0
2574833,0,layak,PNS,Diploma,4,0
1343054,5,sederhana,buruh harian,Sarjana,9,1
3416430,2,layak,wirausaha,SMA,14,0
1191232,5,sederhana,buruh harian,SD,16,1
1536226,4,tidak layak,buruh harian,SMP,23,1
1254444,3,tidak layak,tidak bekerja,Sarjana,19,1
3505440,4,tidak layak,buruh harian,SD,28,0
4056277,2,tidak layak,PNS,SMA,1,0
1163834,3,sederhana,petani,SMP,1,1
3245218,3,tidak layak,PNS,SMP,21,0
1604365,4,layak,petani,Sarjana,15,0
1116492,5,tidak layak,buruh harian,SMA,17,1
1343054,5,sederhana,buruh harian,Sarjana,9,1
4012539,0,tidak layak,petani,Sarjana,4,0
1116492,5,tidak layak,buruh harian,SMA,17,1
1923875,3,sederhana,petani,SMA,23,1
4105958,0,layak,petani,Sarjana,14,0
1571650,5,tidak layak,tidak bekerja,SMA,5,1
1564678,4,tidak layak,buruh harian,SMA,16,1
1987073,4,layak,PNS,SMA,24,0
3770742,3,tidak layak,buruh harian,SMP,8,0
1205768,2,tidak layak,buruh harian,SD,17,1
4031756,2,layak,buruh harian,SMA,3,0
4415660,3,sederhana,karyawan,Sarjana,27,0
4562898,5,tidak layak,buruh harian,SMA,4,0
2101928,4,layak,tidak bekerja,SD,21,0
3577855,0,sederhana,karyawan,Sarjana,29,0
1227897,2,sederhana,tidak bekerja,SD,5,1
1239968,2,sederhana,petani,SD,14,1
3891005,4,sederhana,buruh harian,SD,4,0
1786958,3,sederhana,tidak bekerja,SMP,25,1
2156083,5,layak,PNS,Sarjana,27,0
1066234,4,tidak layak,tidak bekerja,Sarjana,23,1
2881548,1,layak,petani,SMA,5,0
1073997,3,tidak layak,petani,SMP,14,1
4999694,3,sederhana,karyawan,Diploma,29,0
2448021,1,layak,tidak bekerja,SD,14,0
4367812,2,sederhana,karyawan,SD,2,0
3252728,5,sederhana,wirausaha,SD,9,0
3433828,0,sederhana,karyawan,Sarjana,26,0
1038635,4,tidak layak,PNS,SD,29,0
1390719,2,tidak layak,tidak bekerja,SD,1,1
1865139,4,sederhana,petani,SMA,26,1
2163490,0,layak,buruh harian,SMA,28,0
1168785,3,tidak layak,karyawan,SD,15,0
1994170,3,tidak layak,petani,SMA,14,1
2295160,3,tidak layak,PNS,SMP,16,0
3148091,0,layak,PNS,Sarjana,29,0
1790141,4,sederhana,tidak bekerja,SMA,6,1
1003051,5,tidak layak,petani,SMP,11,1
2932728,0,tidak layak,petani,SMP,4,0
4160110,4,tidak layak,PNS,SMA,8,0
2963571,5,sederhana,karyawan,Sarjana,16,0
1311955,5,tidak layak,tidak bekerja,SMA,29,1
3148347,0,layak,petani,Diploma,11,0
3629001,3,sederhana,tidak bekerja,SMA,6,0
1769598,5,sederhana,tidak bekerja,SMP,8,1
1497562,4,sederhana,petani,SMA,20,1
1588365,3,tidak layak,tidak bekerja,SMA,25,1
3247175,3,layak,tidak bekerja,SD,17,0
1647008,5,tidak layak,petani,SMP,22,1
1272647,1,layak,buruh harian,SD,24,0
4074174,2,layak,petani,SMP,10,0
4280143,1,layak,tidak bekerja,SMA,2,0
4099555,3,tidak layak,karyawan,SMP,29,0
1959744,3,tidak layak,petani,SMP,18,1
1191703,2,sederhana,wirausaha,SMA,12,0
4567546,5,sederhana,tidak bekerja,SMA,17,0
1116381,5,sederhana,buruh harian,Diploma,20,1
1924044,2,sederhana,tidak bekerja,SMP,5,1
2932015,0,layak,tidak bekerja,SMP,25,0
2047343,3,sederhana,karyawan,Diploma,11,0
1823346,3,tidak layak,buruh harian,SMA,22,1
3930639,2,layak,tidak bekerja,SMA,9,0
4303457,5,sederhana,wirausaha,Diploma,14,0
1133004,3,tidak layak,buruh harian,SMA,21,1
1681669,3,sederhana,petani,SMA,3,1
3677932,1,tidak layak,buruh harian,SMP,23,0
1960612,5,sederhana,petani,SMP,8,1
1317537,3,sederhana,petani,SD,6,1
1705552,2,tidak layak,buruh harian,SMP,1,1
3993934,1,sederhana,petani,SMP,16,0
3061774,2,tidak layak,wirausaha,SMA,29,0
1719407,2,sederhana,tidak bekerja,SD,28,1
1125991,3,tidak layak,tidak bekerja,SD,28,1
1403081,5,sederhana,petani,Sarjana,13,1
4011851,2,tidak layak,tidak bekerja,SMA,26,0
1403081,5,sederhana,petani,Sarjana,13,1
1443031,3,sederhana,tidak bekerja,SMP,6,1
4174108,4,layak,tidak bekerja,SMA,28,0
1362455,4,tidak layak,wirausaha,SMP,21,0
1703286,0,layak,petani,SD,29,0
1023275,5,tidak layak,tidak bekerja,SD,28,1
4511566,2,layak,wirausaha,SMP,17,0
1572212,5,tidak layak,tidak bekerja,SMA,24,1
3026580,2,layak,wirausaha,SMA,18,0
1144539,4,tidak layak,petani,SD,6,1
1698956,3,sederhana,petani,SMA,14,1
4721309,1,layak,wirausaha,SMP,29,0
1664076,3,tidak layak,tidak bekerja,SD,11,1
4932747,0,sederhana,petani,SMA,12,0
1572735,5,sederhana,buruh harian,SMA,7,1
2192929,5,sederhana,buruh harian,SD,24,0
4737744,4,sederhana,karyawan,Diploma,20,0
1978039,1,layak,wirausaha,Diploma,13,0
1461243,3,tidak layak,petani,SD,20,1
3615879,0,sederhana,wirausaha,Diploma,14,0
1955154,2,tidak layak,tidak bekerja,Sarjana,17,1
4770139,4,sederhana,petani,Sarjana,4,0
1986753,5,tidak layak,petani,SMP,23,1
2593445,3,layak,PNS,Sarjana,10,0
1675510,2,tidak layak,petani,SD,12,1
4306656,1,layak,wirausaha,SMP,21,0
2164795,2,sederhana,karyawan,SMA,23,0
1647341,3,tidak layak,tidak bekerja,SMP,29,1
1116492,5,tidak layak,buruh harian,SMA,17,1
2436536,0,tidak layak,wirausaha,Sarjana,25,0
3245218,3,tidak layak,PNS,SMP,21,0
4218316,3,layak,PNS,SMA,27,0
1163834,3,sederhana,petani,SMP,1,1
4107092,5,tidak layak,karyawan,SMP,19,0
2156083,5,layak,PNS,Sarjana,27,0
1485757,5,tidak layak,buruh harian,SMA,20,1
3656138,4,sederhana,wirausaha,SD,7,0
1196769,3,tidak layak,petani,SMP,7,1
2305416,3,layak,wirausaha,Sarjana,27,0
3351878,1,sederhana,tidak bekerja,SMA,5,0
4081328,4,sederhana,PNS,SMA,20,0
4221441,3,layak,PNS,SMP,27,0
4916643,5,tidak layak,buruh harian,Diploma,3,0
1231915,5,sederhana,tidak bekerja,SMP,3,1
1485757,5,tidak layak,buruh harian,SMA,20,1
4614702,1,tidak layak,karyawan,Diploma,23,0
4911146,0,tidak layak,buruh harian,SMA,10,0
3703381,2,layak,wirausaha,SMA,29,0
2683505,1,layak,wirausaha,SMP,10,0
1454418,5,sederhana,buruh harian,SMA,19,1
1796657,2,sederhana,tidak bekerja,Diploma,1,1
1558221,4,layak,karyawan,SMP,18,0
2664221,5,tidak layak,wirausaha,SMA,18,0
1572735,5,sederhana,buruh harian,SMA,7,1
1964918,5,tidak layak,petani,SD,24,1
2298266,3,sederhana,petani,SMP,24,0
1932883,3,tidak layak,tidak bekerja,SMA,6,1
1254444,3,tidak layak,tidak bekerja,Sarjana,19,1
1073869,4,tidak layak,buruh harian,SMA,7,1
4489443,5,layak,petani,SMP,9,0
1183062,4,layak,PNS,SMA,12,0
4350769,5,sederhana,tidak bekerja,SMA,19,0
4121056,5,sederhana,PNS,SMA,10,0
1511083,1,tidak layak,wirausaha,Diploma,2,0
1125991,3,tidak layak,tidak bekerja,SD,28,1
3879190,1,sederhana,petani,SMP,12,0
4956679,4,layak,tidak bekerja,SD,28,0
3247939,1,layak,petani,SMA,17,0
1788768,2,layak,karyawan,SMA,19,0
1036321,5,sederhana,buruh harian,SMA,24,1
1815131,4,sederhana,petani,SMA,1,1
2243131,4,layak,karyawan,SMA,13,0
4715395,4,layak,buruh harian,SD,14,0
1323390,5,tidak layak,petani,Sarjana,13,1
1073869,4,tidak layak,buruh harian,SMA,7,1
1192512,0,layak,tidak bekerja,SMA,1,0
1133004,3,tidak layak,buruh harian,SMA,21,1
4231959,1,sederhana,petani,SD,17,0
1865139,4,sederhana,petani,SMA,26,1
1542015,5,sederhana,petani,SMA,23,1
1386594,3,tidak layak,tidak bekerja,SD,3,1
1220169,1,tidak layak,PNS,Diploma,19,0
1978080,4,tidak layak,petani,SMP,5,1
1638873,0,layak,PNS,SMP,16,0
1912727,2,tidak layak,buruh harian,Sarjana,8,1
1588158,4,tidak layak,buruh harian,SMA,17,1
3211738,0,sederhana,PNS,SD,10,0
3412659,0,tidak layak,karyawan,SD,5,0
1288859,4,tidak layak,tidak bekerja,SD,24,1
4151297,1,sederhana,tidak bekerja,SMP,11,0
4746575,4,layak,petani,SD,10,0
1231915,5,sederhana,tidak bekerja,SMP,3,1
2287087,3,tidak layak,petani,Sarjana,8,0
1526338,3,tidak layak,petani,SMP,8,1
2880901,4,tidak layak,PNS,SMP,12,0
2732465,0,tidak layak,karyawan,Sarjana,18,0
3825494,0,layak,wirausaha,SMP,24,0
1156498,5,sederhana,tidak bekerja,SMA,22,1
2905279,0,sederhana,tidak bekerja,SMA,24,0
1771148,5,tidak layak,petani,SD,11,1
1647296,4,layak,petani,SMA,15,0
1865363,2,layak,tidak bekerja,SMA,4,0
2591218,4,layak,tidak bekerja,SMA,24,0
1188456,5,sederhana,tidak bekerja,SMA,9,1
1573189,4,tidak layak,petani,Diploma,4,1
2760574,3,layak,tidak bekerja,Sarjana,11,0
1327025,4,tidak layak,tidak bekerja,SMA,15,1
4016875,4,sederhana,PNS,SMP,27,0
1923875,3,sederhana,petani,SMA,23,1
1995843,5,sederhana,karyawan,Diploma,5,0
1066234,4,tidak layak,tidak bekerja,Sarjana,23,1
1288859,4,tidak layak,tidak bekerja,SD,24,1
1343054,5,sederhana,buruh harian,Sarjana,9,1
2205663,1,sederhana,karyawan,SD,16,0
3299435,0,tidak layak,petani,Sarjana,16,0
3891600,2,tidak layak,PNS,SMP,13,0
1269114,4,tidak layak,tidak bekerja,SMP,27,1
1023275,5,tidak layak,tidak bekerja,SD,28,1
1741426,4,sederhana,buruh harian,SMP,5,1
1791743,4,tidak layak,tidak bekerja,SMA,4,1
1343054,5,sederhana,buruh harian,Sarjana,9,1
2845924,4,tidak layak,PNS,SD,23,0
3026683,0,layak,wirausaha,SMA,23,0
3955210,1,tidak layak,PNS,Sarjana,7,0
4564462,4,layak,tidak bekerja,SMP,27,0
1852746,4,sederhana,tidak bekerja,SD,15,1
1825816,3,tidak layak,buruh harian,SD,21,1
3190222,5,layak,tidak bekerja,SMA,8,0
1838003,2,sederhana,tidak bekerja,SD,15,1
1500315,1,layak,wirausaha,SD,11,0
1821052,4,tidak layak,petani,SMP,18,1
1435423,5,layak,karyawan,SMA,20,0
4059513,1,layak,tidak bekerja,SMP,24,0
4885180,5,tidak layak,PNS,SMA,6,0
1835036,5,sederhana,buruh harian,SMA,1,1
4853321,0,sederhana,karyawan,SMA,25,0
4305108,0,sederhana,petani,SD,15,0
1343054,5,sederhana,buruh harian,Sarjana,9,1
1664076,3,tidak layak,tidak bekerja,SD,11,1
3577640,2,tidak layak,tidak bekerja,Diploma,9,0
1116381,5,sederhana,buruh harian,Diploma,20,1
3094157,3,tidak layak,PNS,SMP,29,0
1254444,3,tidak layak,tidak bekerja,Sarjana,19,1
2534026,2,layak,petani,SMP,5,0
1437625,4,sederhana,buruh harian,SMP,22,1
1466152,2,tidak layak,tidak bekerja,SD,2,1
2072328,0,tidak layak,tidak bekerja,SMP,16,0
1755195,0,layak,wirausaha,SD,14,0
1133004,3,tidak layak,buruh harian,SMA,21,1
1791743,4,tidak layak,tidak bekerja,SMA,4,1
1952246,4,tidak layak,petani,SMP,23,1
1311955,5,tidak layak,tidak bekerja,SMA,29,1
1488011,2,tidak layak,tidak bekerja,Sarjana,9,1
1028625,5,tidak layak,petani,Sarjana,12,1
1458298,0,layak,petani,SMP,26,0
1747419,4,sederhana,petani,SD,16,1
2794291,4,tidak layak,PNS,SMP,11,0
4961676,3,tidak layak,buruh harian,SD,15,0
2949022,0,tidak layak,tidak bekerja,SMP,12,0
1133004,3,tidak layak,buruh harian,SMA,21,1
1700336,5,tidak layak,buruh harian,SMA,5,1
1231915,5,sederhana,tidak bekerja,SMP,3,1
2836185,1,tidak layak,buruh harian,Sarjana,13,0
4414527,0,sederhana,buruh harian,SMP,6,0
2344613,4,sederhana,petani,Sarjana,9,0
1572212,5,tidak layak,tidak bekerja,SMA,24,1
1254444,3,tidak layak,tidak bekerja,Sarjana,19,1
1755678,5,sederhana,petani,SMP,16,1
2619715,0,tidak layak,wirausaha,SMA,2,0
1591652,2,tidak layak,petani,SD,2,1
3709449,0,layak,karyawan,SMA,1,0
1415384,5,tidak layak,buruh harian,SMA,11,1
1491450,5,tidak layak,petani,SMA,15,1
4473912,2,tidak layak,petani,Diploma,11,0
3538568,3,sederhana,wirausaha,SMP,16,0
3458042,1,sederhana,PNS,SMP,13,0
3245218,3,tidak layak,PNS,SMP,21,0
3473112,1,layak,PNS,SD,21,0
1478007,4,tidak layak,petani,SMA,9,1
