jumlah_tanggungan,penghasilan,kondisi_rumah,layak_subsidi
4,7694394,semi permanen,0
8,7529905,semi permanen,0
7,1283550,semi permanen,1
1,7562638,sangat sederhana,0
5,6064016,tidak layak,0
7,6219537,layak,0
7,6177972,tidak layak,0
3,6860079,semi permanen,0
2,5917279,tidak layak,0
5,1932978,tidak layak,1
3,7185136,semi permanen,0
0,6600722,tidak layak,0
1,4330986,tidak layak,1
7,5245003,layak,1
0,8652073,sangat sederhana,0
9,4016912,semi permanen,1
4,3459531,layak,1
4,2742158,tidak layak,1
8,4819952,layak,1
4,4703302,layak,0
9,4960240,tidak layak,1
7,5681630,layak,1
2,8576563,sangat sederhana,0
5,8851075,semi permanen,0
6,5960309,tidak layak,1
1,6136472,tidak layak,0
4,9392999,layak,0
9,5602896,sangat sederhana,1
6,2416153,layak,1
1,4867567,tidak layak,1
6,4245087,layak,1
9,5548576,sangat sederhana,1
7,9589801,sangat sederhana,0
1,9518833,tidak layak,0
5,8884982,sangat sederhana,0
9,8644541,layak,0
5,7503286,semi permanen,0
0,1560495,semi permanen,1
6,1702660,tidak layak,1
7,6918944,layak,0
2,8505182,tidak layak,0
4,8571011,tidak layak,0
4,5737938,tidak layak,0
5,4882440,sangat sederhana,1
7,7627130,layak,0
9,6693339,layak,0
6,7102797,tidak layak,0
3,9975761,layak,0
7,7394898,tidak layak,0
6,1492467,semi permanen,1
5,6851858,tidak layak,0
5,8013792,semi permanen,0
7,6656902,layak,0
7,8433351,layak,0
9,4254333,layak,1
9,5444881,sangat sederhana,1
6,5542454,layak,1
9,4518655,layak,1
6,5381175,layak,1
5,5079035,layak,1
5,9656534,layak,0
6,1869398,semi permanen,1
2,6258224,sangat sederhana,0
6,5507752,semi permanen,1
6,6753435,tidak layak,0
3,7770350,tidak layak,0
2,5291647,semi permanen,0
3,9450015,semi permanen,0
4,8548595,semi permanen,0
3,2724890,semi permanen,1
3,7357078,sangat sederhana,0
3,5633719,semi permanen,0
7,6057125,sangat sederhana,0
4,2775419,sangat sederhana,1
4,9149527,semi permanen,0
1,9511622,sangat sederhana,0
5,4335443,tidak layak,1
9,2490527,layak,1
0,2271049,layak,0
5,5155951,layak,1
9,6290756,semi permanen,0
0,8387519,semi permanen,0
0,2776899,sangat sederhana,1
8,8936243,layak,0
9,1454564,layak,1
9,5208763,semi permanen,1
8,2876050,semi permanen,1
4,2071238,layak,1
1,5232711,sangat sederhana,0
0,1242744,tidak layak,1
2,1098691,layak,0
5,6430764,sangat sederhana,0
8,7498694,tidak layak,0
7,1323504,sangat sederhana,1
0,4730491,layak,0
5,2860507,tidak layak,1
0,4547597,layak,0
9,2055796,tidak layak,1
5,6417230,semi permanen,0
2,9914837,layak,0
9,2814525,semi permanen,1
2,2862792,sangat sederhana,1
0,1218012,semi permanen,1
1,5940450,tidak layak,0
9,8532446,sangat sederhana,0
7,4567329,sangat sederhana,1
2,8430998,sangat sederhana,0
6,6010014,semi permanen,0
3,6017663,semi permanen,0
2,6235758,semi permanen,0
0,3157120,semi permanen,1
8,6067349,semi permanen,0
0,7636364,layak,0
9,5052896,semi permanen,1
4,7716358,tidak layak,0
8,7126590,tidak layak,0
0,6449948,semi permanen,0
0,7639543,layak,0
0,8460798,semi permanen,0
8,6408730,tidak layak,0
8,4117656,sangat sederhana,1
7,4875823,layak,1
2,4358064,semi permanen,1
5,8605245,semi permanen,0
3,5594598,semi permanen,0
7,3130669,semi permanen,1
7,1314843,semi permanen,1
0,2574224,tidak layak,1
0,8112516,sangat sederhana,0
8,7897382,semi permanen,0
4,9029456,layak,0
0,4669886,sangat sederhana,1
2,7482329,semi permanen,0
8,8475366,layak,0
2,5508102,semi permanen,0
8,3541607,tidak layak,1
3,1954854,tidak layak,1
0,2018044,layak,0
9,3868156,sangat sederhana,1
2,7174897,layak,0
0,7771488,sangat sederhana,0
9,1113595,layak,1
8,3195448,tidak layak,1
8,4444414,layak,1
2,4269140,tidak layak,1
2,5398550,tidak layak,0
2,4025165,tidak layak,1
6,6083197,semi permanen,0
4,4990894,sangat sederhana,1
7,6383606,tidak layak,0
0,4618478,tidak layak,1
9,7247287,tidak layak,0
9,6405326,layak,0
0,8280122,tidak layak,0
6,8893265,layak,0
4,4474171,tidak layak,1
1,1261856,sangat sederhana,1
1,8022488,layak,0
0,3038522,sangat sederhana,1
3,9917661,layak,0
8,9152817,sangat sederhana,0
8,4747810,sangat sederhana,1
1,3500167,semi permanen,1
9,3130510,sangat sederhana,1
1,2901766,tidak layak,1
2,1450125,tidak layak,1
1,4187180,semi permanen,1
3,5062635,semi permanen,0
0,3114102,sangat sederhana,1
8,5774590,semi permanen,1
5,7268013,tidak layak,0
0,2387778,sangat sederhana,1
8,1675809,sangat sederhana,1
4,5404005,semi permanen,0
1,5600717,semi permanen,0
7,5897048,layak,1
0,7687657,sangat sederhana,0
4,6314259,sangat sederhana,0
0,5054663,layak,0
6,4882231,sangat sederhana,1
8,2316012,tidak layak,1
0,2701225,sangat sederhana,1
5,3946864,tidak layak,1
8,3081026,semi permanen,1
2,9594605,semi permanen,0
7,7690344,semi permanen,0
3,6160315,layak,0
5,5518573,layak,1
3,4040610,semi permanen,1
4,9238889,layak,0
8,6596736,tidak layak,0
4,7797651,sangat sederhana,0
4,4587079,tidak layak,1
6,1244594,layak,1
0,4483098,layak,0
4,3476284,semi permanen,1
2,6413996,tidak layak,0
4,1979671,tidak layak,1
2,2832577,tidak layak,1
1,7286002,sangat sederhana,0
1,6597191,sangat sederhana,0
7,8559579,tidak layak,0
8,7737106,layak,0
0,3485825,sangat sederhana,1
0,2231820,sangat sederhana,1
1,2283890,layak,0
9,2652395,tidak layak,1
4,8746350,layak,0
8,5960284,semi permanen,1
6,5787383,sangat sederhana,1
8,6535189,tidak layak,0
0,6311258,semi permanen,0
9,2587411,tidak layak,1
6,3088903,layak,1
1,5733971,sangat sederhana,0
6,5230616,tidak layak,1
5,3326772,semi permanen,1
1,4174313,sangat sederhana,1
1,9848633,layak,0
1,9882557,sangat sederhana,0
4,3580288,semi permanen,1
2,8255294,sangat sederhana,0
5,5326100,semi permanen,1
5,6272262,tidak layak,0
6,9075015,sangat sederhana,0
7,5787235,tidak layak,1
8,9553897,semi permanen,0
3,9891314,sangat sederhana,0
9,8471781,sangat sederhana,0
3,4315488,sangat sederhana,1
6,6514752,layak,0
8,5469792,tidak layak,1
5,5955157,layak,1
2,1887720,sangat sederhana,1
1,2073718,semi permanen,1
7,8079456,tidak layak,0
5,6720272,semi permanen,0
1,2964387,tidak layak,1
3,9826284,sangat sederhana,0
6,7484458,sangat sederhana,0
4,6596960,semi permanen,0
0,4217027,tidak layak,1
8,6295385,layak,0
6,7174516,semi permanen,0
4,5459186,sangat sederhana,0
8,9148544,layak,0
6,5379903,sangat sederhana,1
6,2488189,layak,1
9,9076441,tidak layak,0
4,1220721,sangat sederhana,1
9,7917740,semi permanen,0
6,9446361,layak,0
3,9324620,semi permanen,0
2,3536915,semi permanen,1
3,7826211,sangat sederhana,0
0,8194891,sangat sederhana,0
1,6607249,layak,0
8,3955445,tidak layak,1
6,3171618,tidak layak,1
0,2664333,sangat sederhana,1
2,5114818,semi permanen,0
5,4005657,sangat sederhana,1
1,8369638,semi permanen,0
3,2764243,semi permanen,1
0,3225463,sangat sederhana,1
6,9930470,semi permanen,0
7,3064603,tidak layak,1
0,2437295,tidak layak,1
7,3886224,tidak layak,1
4,8537419,tidak layak,0
4,4506517,layak,0
4,1071770,semi permanen,1
4,2192096,sangat sederhana,1
0,9739831,semi permanen,0
3,1908521,sangat sederhana,1
9,9003106,layak,0
5,1360673,sangat sederhana,1
5,8046204,layak,0
5,2115016,tidak layak,1
5,2717376,semi permanen,1
3,4157116,sangat sederhana,1
3,9566627,layak,0
0,8391789,sangat sederhana,0
3,4399316,layak,0
6,8185582,sangat sederhana,0
4,1505998,semi permanen,1
4,9481456,semi permanen,0
9,2788807,layak,1
1,9944055,semi permanen,0
7,8777720,semi permanen,0
1,5028288,semi permanen,0
5,9540613,tidak layak,0
5,4595620,tidak layak,1
3,6555767,sangat sederhana,0
3,5416316,tidak layak,0
5,5563822,layak,1
1,9599508,semi permanen,0
5,8132758,sangat sederhana,0
8,6144851,sangat sederhana,0
0,3075906,sangat sederhana,1
6,7688998,semi permanen,0
3,1186458,layak,0
6,2345205,tidak layak,1
6,8718931,tidak layak,0
9,7975296,semi permanen,0
2,8521083,tidak layak,0
9,5875697,tidak layak,1
5,3566262,semi permanen,1
1,9404834,layak,0
8,1229546,tidak layak,1
5,6945041,sangat sederhana,0
4,2457076,tidak layak,1
9,9669754,sangat sederhana,0
7,8582612,layak,0
5,8951008,layak,0
1,2017956,sangat sederhana,1
5,4965182,sangat sederhana,1
7,9439488,semi permanen,0
6,9040103,semi permanen,0
4,8783302,tidak layak,0
3,9825158,semi permanen,0
1,2822095,sangat sederhana,1
4,5852074,sangat sederhana,0
5,2566746,layak,1
7,7304008,layak,0
9,7396831,sangat sederhana,0
3,3747159,sangat sederhana,1
8,2733955,sangat sederhana,1
3,9173181,sangat sederhana,0
0,7497855,layak,0
4,2680388,layak,1
3,6381806,sangat sederhana,0
3,8492892,tidak layak,0
4,2817128,sangat sederhana,1
6,8328832,layak,0
7,9593008,layak,0
5,4273342,tidak layak,1
4,3471173,tidak layak,1
1,4206480,sangat sederhana,1
3,5382391,semi permanen,0
3,5910806,semi permanen,0
0,6170599,sangat sederhana,0
2,1407092,semi permanen,1
2,6200888,tidak layak,0
7,6736082,layak,0
8,4592192,sangat sederhana,1
5,5570635,tidak layak,1
2,7423090,sangat sederhana,0
2,3575819,sangat sederhana,1
6,3348437,sangat sederhana,1
9,6089510,sangat sederhana,0
2,4720068,semi permanen,1
3,9982635,tidak layak,0
7,9597031,layak,0
6,5529410,layak,1
7,4532318,tidak layak,1
8,7447271,sangat sederhana,0
8,5506794,layak,1
6,3864048,sangat sederhana,1
4,8889227,layak,0
3,6246482,layak,0
2,6693747,semi permanen,0
7,2949922,layak,1
9,8318945,layak,0
6,5296959,layak,1
2,6069664,semi permanen,0
8,2325086,layak,1
1,3472640,tidak layak,1
3,2682729,semi permanen,1
7,5252077,tidak layak,1
3,8141531,tidak layak,0
0,4921336,sangat sederhana,1
1,3034366,tidak layak,1
2,4971454,layak,0
3,9244927,layak,0
9,3896087,semi permanen,1
2,3226599,tidak layak,1
6,5121388,semi permanen,1
1,8631463,semi permanen,0
1,2933816,layak,0
4,5612261,tidak layak,0
4,8033259,tidak layak,0
2,8662002,tidak layak,0
6,8449022,layak,0
2,3412421,semi permanen,1
8,2227250,tidak layak,1
2,5585590,semi permanen,0
9,6078768,tidak layak,0
6,7012815,semi permanen,0
6,1662883,sangat sederhana,1
6,3164752,layak,1
3,4989162,sangat sederhana,1
8,1786531,tidak layak,1
2,9976409,tidak layak,0
0,7591101,sangat sederhana,0
7,8935899,tidak layak,0
3,5402790,semi permanen,0
5,7268189,layak,0
9,3265233,layak,1
9,4878948,tidak layak,1
1,5210264,sangat sederhana,0
7,1625137,sangat sederhana,1
3,8749891,semi permanen,0
5,5064444,tidak layak,1
0,1743546,layak,0
2,8045388,tidak layak,0
6,5513357,tidak layak,1
6,3235449,semi permanen,1
7,5283073,layak,1
0,1767228,tidak layak,1
7,5074363,semi permanen,1
5,9205011,tidak layak,0
5,8198350,tidak layak,0
7,9017482,layak,0
2,9343438,layak,0
5,9236232,sangat sederhana,0
8,6950869,tidak layak,0
2,2097566,layak,0
7,2718050,sangat sederhana,1
3,7749577,layak,0
7,4915817,semi permanen,1
6,2595668,sangat sederhana,1
6,2651095,layak,1
0,6025286,tidak layak,0
3,2463380,layak,0
8,7466186,tidak layak,0
1,9042673,sangat sederhana,0
6,8944291,tidak layak,0
3,6596467,sangat sederhana,0
6,9890218,tidak layak,0
0,5107288,layak,0
4,5630891,sangat sederhana,0
4,9254772,sangat sederhana,0
1,8260353,semi permanen,0
8,1419539,sangat sederhana,1
8,4421407,layak,1
1,6972644,sangat sederhana,0
6,7597443,semi permanen,0
9,2095851,sangat sederhana,1
9,2243538,layak,1
4,9116749,semi permanen,0
9,9862324,semi permanen,0
4,3691355,semi permanen,1
5,2152362,semi permanen,1
7,8300413,tidak layak,0
0,7037392,sangat sederhana,0
3,1554431,layak,0
5,8092558,tidak layak,0
0,7937059,sangat sederhana,0
0,8683116,layak,0
6,1209866,sangat sederhana,1
6,3381871,layak,1
7,7065736,layak,0
3,9731708,semi permanen,0
8,9865986,layak,0
2,3419171,layak,0
6,7285778,semi permanen,0
8,3485442,tidak layak,1
7,4615825,layak,1
8,5144387,sangat sederhana,1
8,4723585,tidak layak,1
9,7970349,tidak layak,0
0,6373338,layak,0
8,6594204,semi permanen,0
8,3812701,layak,1
4,9560631,tidak layak,0
9,7377645,semi permanen,0
9,3795180,sangat sederhana,1
5,2089651,layak,1
0,6988037,tidak layak,0
0,7221247,tidak layak,0
2,4775081,sangat sederhana,1
7,7547544,semi permanen,0
9,9171011,tidak layak,0
3,6708864,sangat sederhana,0
0,5254832,semi permanen,0
1,6234902,tidak layak,0
2,8434353,tidak layak,0
6,2593432,layak,1
8,5028343,sangat sederhana,1
2,4032615,semi permanen,1
2,1066991,layak,0
2,3606873,sangat sederhana,1
3,1610973,tidak layak,1
3,8301222,sangat sederhana,0
9,5761756,sangat sederhana,1
2,2220814,sangat sederhana,1
7,5405251,layak,1
9,9617833,tidak layak,0
3,1341048,tidak layak,1
6,6568339,semi permanen,0
2,2869109,semi permanen,1
6,4330408,tidak layak,1
9,1512131,semi permanen,1
7,8846634,semi permanen,0
5,7512584,semi permanen,0
3,4635784,sangat sederhana,1
7,6180242,tidak layak,0
0,9679648,tidak layak,0
2,1720053,layak,0
4,5512511,sangat sederhana,0
5,1022404,tidak layak,1
1,8650857,tidak layak,0
4,4183047,sangat sederhana,1
7,2133265,semi permanen,1
6,3244103,tidak layak,1
6,4671358,semi permanen,1
7,7218763,layak,0
6,4030335,semi permanen,1
0,1278064,sangat sederhana,1
7,3567268,semi permanen,1
4,3593869,layak,0
5,1003622,sangat sederhana,1
6,1738588,semi permanen,1
4,3917343,layak,0
9,7517885,tidak layak,0
5,6857591,sangat sederhana,0
5,4130334,tidak layak,1
3,4357996,semi permanen,1
7,5459084,tidak layak,1
8,8585256,semi permanen,0
2,8525398,sangat sederhana,0
2,6474177,semi permanen,0
6,2675004,sangat sederhana,1
5,9893637,sangat sederhana,0
1,9670913,semi permanen,0
0,7329440,layak,0
5,8539577,layak,0
8,8034827,layak,0
1,5467578,sangat sederhana,0
8,1288900,sangat sederhana,1
1,3250900,semi permanen,1
6,6397933,semi permanen,0
4,3295337,layak,1
9,7549242,layak,0
3,2634771,tidak layak,1
8,4713476,sangat sederhana,1
3,8718323,tidak layak,0
5,8385249,semi permanen,0
9,1547368,semi permanen,1
7,8644729,layak,0
1,7352017,tidak layak,0
2,1926104,layak,0
1,8637812,layak,0
7,3825169,semi permanen,1
2,6481783,sangat sederhana,0
4,2455928,tidak layak,1
1,8141568,sangat sederhana,0
5,1067455,semi permanen,1
1,3885869,layak,0
9,6385047,layak,0
0,5698479,layak,0
9,5169760,layak,1
8,9451028,tidak layak,0
2,6715415,sangat sederhana,0
1,5669590,layak,0
8,4355129,semi permanen,1
0,4671650,tidak layak,1
1,9461878,sangat sederhana,0
4,8801539,semi permanen,0
3,8937183,tidak layak,0
3,8191174,semi permanen,0
4,1221123,tidak layak,1
8,9167033,tidak layak,0
8,5817159,tidak layak,1
2,7973526,sangat sederhana,0
3,1235749,sangat sederhana,1
6,3514509,sangat sederhana,1
5,2213403,semi permanen,1
4,9470801,tidak layak,0
3,6714865,tidak layak,0
7,7842677,tidak layak,0
3,1047508,layak,0
3,9566281,sangat sederhana,0
6,5430770,tidak layak,1
5,4198220,layak,1
9,6587057,layak,0
2,8084949,semi permanen,0
8,3340826,layak,1
0,8200448,semi permanen,0
0,5689275,layak,0
6,1381917,sangat sederhana,1
7,3381530,sangat sederhana,1
0,4085713,semi permanen,1
4,6121418,semi permanen,0
8,9717720,sangat sederhana,0
3,2444354,layak,0
3,5285596,sangat sederhana,0
4,2608719,sangat sederhana,1
1,9031151,semi permanen,0
9,8061892,sangat sederhana,0
7,9536870,sangat sederhana,0
2,5984111,semi permanen,0
7,9548305,sangat sederhana,0
8,4618228,tidak layak,1
0,3960762,sangat sederhana,1
8,8022489,tidak layak,0
8,2914737,tidak layak,1
2,5723970,semi permanen,0
9,3405027,semi permanen,1
1,4803300,tidak layak,1
1,9899407,tidak layak,0
3,2148876,tidak layak,1
1,4823201,tidak layak,1
6,6806547,layak,0
9,7555621,layak,0
6,5071806,semi permanen,1
3,1716130,layak,0
4,3092308,semi permanen,1
4,6264907,sangat sederhana,0
2,2936743,sangat sederhana,1
4,1115320,layak,0
4,9279234,layak,0
8,6387410,layak,0
7,3417566,semi permanen,1
6,4645910,sangat sederhana,1
0,9690391,semi permanen,0
1,2511184,sangat sederhana,1
0,7719590,tidak layak,0
7,7090677,sangat sederhana,0
7,3599240,tidak layak,1
7,9733187,semi permanen,0
2,3588116,tidak layak,1
5,4387936,semi permanen,1
5,7445453,tidak layak,0
3,8996852,semi permanen,0
5,8491024,layak,0
3,1741582,layak,0
3,7902725,tidak layak,0
4,3024728,layak,1
5,5540182,sangat sederhana,1
1,5244490,tidak layak,0
5,5718162,semi permanen,1
4,5826302,tidak layak,0
5,4796236,sangat sederhana,1
1,4849207,semi permanen,1
1,5219026,layak,0
1,9655572,semi permanen,0
4,1194137,layak,0
4,6917170,sangat sederhana,0
9,8165935,sangat sederhana,0
2,3364017,layak,0
3,4618028,sangat sederhana,1
4,6624165,tidak layak,0
8,4188135,layak,1
0,6160627,tidak layak,0
5,2560735,layak,1
6,9153153,sangat sederhana,0
9,9399421,layak,0
5,9791431,sangat sederhana,0
8,3977769,sangat sederhana,1
4,4118749,sangat sederhana,1
8,3792304,tidak layak,1
5,1870691,layak,1
3,4992876,layak,0
0,9169166,semi permanen,0
0,1632049,layak,0
8,9163353,tidak layak,0
3,6697818,sangat sederhana,0
8,2724685,sangat sederhana,1
0,9903478,tidak layak,0
8,8945612,sangat sederhana,0
3,9545966,sangat sederhana,0
0,3899354,tidak layak,1
1,8786964,layak,0
1,2940514,tidak layak,1
3,3696849,layak,0
4,6521844,semi permanen,0
2,3757730,tidak layak,1
0,2256408,layak,0
3,8360963,semi permanen,0
4,9308242,layak,0
4,4458920,semi permanen,1
4,7429337,layak,0
1,2989726,tidak layak,1
2,9322979,semi permanen,0
1,3342201,layak,0
1,4968832,semi permanen,1
5,8476092,semi permanen,0
7,2928265,sangat sederhana,1
1,6065763,sangat sederhana,0
6,3626359,tidak layak,1
9,1685630,semi permanen,1
3,5194329,semi permanen,0
0,7228574,layak,0
0,6789799,semi permanen,0
6,8524620,semi permanen,0
1,3242654,semi permanen,1
5,7314561,tidak layak,0
9,7561175,layak,0
8,5935119,semi permanen,1
8,5032529,sangat sederhana,1
3,4273906,tidak layak,1
1,5958911,tidak layak,0
8,3321025,layak,1
4,5790469,layak,0
4,3215551,layak,1
3,1019244,sangat sederhana,1
5,1437751,tidak layak,1
9,1770706,sangat sederhana,1
0,7822729,semi permanen,0
9,9281069,tidak layak,0
4,7327729,layak,0
5,9292057,semi permanen,0
5,5343936,sangat sederhana,1
0,8608823,tidak layak,0
5,1314132,sangat sederhana,1
5,3251622,tidak layak,1
0,2142189,sangat sederhana,1
5,3687037,sangat sederhana,1
7,5150301,sangat sederhana,1
9,2056735,tidak layak,1
8,9284643,tidak layak,0
9,7661929,tidak layak,0
7,1426761,tidak layak,1
3,5306463,tidak layak,0
6,9654411,semi permanen,0
9,7810610,sangat sederhana,0
0,2661437,layak,0
6,9516663,tidak layak,0
6,1652437,semi permanen,1
2,2825815,sangat sederhana,1
2,9066835,layak,0
6,5229627,semi permanen,1
1,7780307,semi permanen,0
0,5053180,sangat sederhana,0
7,2985046,tidak layak,1
4,4303322,tidak layak,1
9,8767739,sangat sederhana,0
2,7350241,layak,0
9,8122216,semi permanen,0
5,2795668,tidak layak,1
2,2020559,layak,0
4,5197728,sangat sederhana,0
6,8114520,tidak layak,0
9,3339352,layak,1
5,2594403,layak,1
2,8534565,tidak layak,0
6,9826512,semi permanen,0
6,2039284,layak,1
0,4880078,tidak layak,1
9,2651823,semi permanen,1
1,8918130,sangat sederhana,0
4,3203079,semi permanen,1
2,7746748,semi permanen,0
8,4113782,layak,1
7,6604122,sangat sederhana,0
7,7698287,sangat sederhana,0
4,8079876,semi permanen,0
0,2553044,layak,0
8,3711097,layak,1
1,3801498,sangat sederhana,1
7,9283864,semi permanen,0
5,5784729,sangat sederhana,1
3,3222561,semi permanen,1
3,5612841,layak,0
1,8386894,sangat sederhana,0
8,3715993,tidak layak,1
5,8124007,tidak layak,0
7,9848888,layak,0
5,8524903,layak,0
9,4872471,tidak layak,1
0,8753580,tidak layak,0
3,5912561,tidak layak,0
3,2088681,semi permanen,1
4,6849316,sangat sederhana,0
9,9438305,tidak layak,0
6,3247426,tidak layak,1
5,4712702,layak,1
4,8836092,semi permanen,0
0,7504979,layak,0
6,2168169,tidak layak,1
5,4583939,layak,1
8,9676600,semi permanen,0
0,1390377,tidak layak,1
0,9518561,semi permanen,0
5,9183842,sangat sederhana,0
9,4944065,sangat sederhana,1
0,7490324,tidak layak,0
2,6568509,layak,0
5,8628655,layak,0
3,6099531,sangat sederhana,0
1,4738347,sangat sederhana,1
0,1197621,tidak layak,1
3,3652897,sangat sederhana,1
3,3183709,tidak layak,1
0,8897176,sangat sederhana,0
2,3231003,semi permanen,1
0,3571834,tidak layak,1
5,5166682,layak,1
6,1624611,layak,1
5,6985840,semi permanen,0
7,7224601,tidak layak,0
2,8953690,sangat sederhana,0
3,8044516,sangat sederhana,0
1,8506327,sangat sederhana,0
8,6387551,semi permanen,0
1,4221706,tidak layak,1
7,1090837,semi permanen,1
8,2286462,sangat sederhana,1
8,7733672,sangat sederhana,0
8,5084827,sangat sederhana,1
7,9142576,layak,0
6,8983978,semi permanen,0
2,1725517,layak,0
5,3338935,semi permanen,1
4,1065456,sangat sederhana,1
0,1641305,tidak layak,1
7,3981512,semi permanen,1
2,9685235,layak,0
8,7866013,semi permanen,0
6,2953234,sangat sederhana,1
9,9748298,semi permanen,0
1,3097922,tidak layak,1
4,1831925,tidak layak,1
7,1475686,tidak layak,1
5,7475157,semi permanen,0
4,1783955,layak,0
4,4327226,semi permanen,1
9,7895288,layak,0
1,3533592,semi permanen,1
0,4665993,tidak layak,1
0,3403477,sangat sederhana,1
0,1524893,sangat sederhana,1
9,7730772,layak,0
0,2575103,tidak layak,1
7,4994007,semi permanen,1
3,1578045,sangat sederhana,1
2,7865179,semi permanen,0
6,7766377,sangat sederhana,0
3,5270450,layak,0
8,3246191,tidak layak,1
1,1968189,layak,0
2,8778012,layak,0
9,1550645,semi permanen,1
0,1804608,tidak layak,1
2,1115387,layak,0
2,9812588,semi permanen,0
9,3089700,layak,1
9,5915461,tidak layak,1
1,1790529,layak,0
