umur,status_pekerjaan,status_pernikahan,layak_subsidi
57,buruh,cerai,0
19,pegawai tetap,janda,0
49,buruh,menikah,1
37,karyawan tetap,cerai,0
51,karyawan tetap,belum menikah,0
51,karyawan tetap,duda,0
61,wirausaha,duda,1
46,pegawai tetap,belum menikah,0
42,wirausaha,cerai,0
47,pekerja informal,janda,0
76,pns,janda,0
29,pns,cerai,0
23,pns,belum menikah,0
64,pekerja informal,duda,0
57,pegawai tetap,duda,0
78,wirausaha,janda,0
34,pengangguran,menikah,0
23,pns,janda,0
55,pegawai tetap,menikah,0
37,pegawai tetap,menikah,0
69,pegawai tetap,janda,0
69,pengangguran,duda,1
52,buruh,cerai,0
18,pengangguran,belum menikah,0
32,karyawan tetap,duda,0
23,pegawai tetap,cerai,0
41,pns,janda,0
78,wirausaha,janda,0
21,pengangguran,belum menikah,0
46,karyawan tetap,duda,0
57,buruh,menikah,1
63,buruh,menikah,0
33,wirausaha,duda,0
31,pns,janda,0
32,pns,belum menikah,0
57,pns,janda,0
66,pegawai tetap,menikah,0
73,pekerja informal,duda,1
27,wirausaha,janda,0
27,pekerja informal,belum menikah,0
68,pengangguran,duda,1
47,pegawai tetap,belum menikah,0
79,pengangguran,belum menikah,0
47,pegawai tetap,janda,0
44,wirausaha,duda,0
65,pegawai tetap,belum menikah,0
29,buruh,cerai,0
69,pengangguran,cerai,1
28,pengangguran,belum menikah,0
43,buruh,menikah,1
47,pengangguran,cerai,0
26,pegawai tetap,janda,0
69,pengangguran,cerai,1
37,karyawan tetap,cerai,0
31,pengangguran,cerai,0
18,karyawan tetap,duda,0
35,pns,menikah,0
63,pekerja informal,cerai,0
71,pekerja informal,menikah,0
69,pengangguran,cerai,1
78,pekerja informal,belum menikah,0
65,buruh,belum menikah,0
39,pengangguran,menikah,0
61,pns,duda,0
59,karyawan tetap,duda,0
30,pengangguran,duda,0
71,wirausaha,janda,0
25,pekerja informal,duda,0
21,wirausaha,janda,0
59,pengangguran,cerai,0
27,buruh,cerai,0
29,wirausaha,cerai,0
22,karyawan tetap,duda,0
18,wirausaha,belum menikah,0
65,pns,belum menikah,0
77,pegawai tetap,belum menikah,0
39,pengangguran,belum menikah,0
25,pengangguran,cerai,0
39,buruh,cerai,0
79,pegawai tetap,janda,0
30,pengangguran,duda,0
38,pekerja informal,belum menikah,0
22,pengangguran,janda,0
37,pengangguran,duda,0
56,buruh,cerai,0
64,wirausaha,menikah,0
41,karyawan tetap,belum menikah,0
25,buruh,menikah,0
78,pns,duda,0
67,buruh,duda,1
19,wirausaha,janda,0
19,pegawai tetap,belum menikah,0
56,pns,janda,0
77,pns,janda,0
54,buruh,menikah,1
79,buruh,duda,1
63,pegawai tetap,belum menikah,0
29,pengangguran,janda,0
32,wirausaha,duda,0
54,pengangguran,belum menikah,0
64,pns,cerai,0
36,karyawan tetap,janda,0
66,pns,duda,0
19,pekerja informal,menikah,0
30,pekerja informal,janda,0
54,wirausaha,belum menikah,0
79,pekerja informal,menikah,0
22,buruh,belum menikah,0
43,pengangguran,menikah,0
56,karyawan tetap,cerai,0
56,pegawai tetap,janda,0
23,pegawai tetap,cerai,0
74,buruh,cerai,1
52,karyawan tetap,duda,0
60,wirausaha,cerai,1
24,karyawan tetap,duda,0
21,pekerja informal,duda,0
42,pegawai tetap,cerai,0
79,buruh,cerai,1
78,pegawai tetap,belum menikah,0
76,pengangguran,cerai,1
20,buruh,menikah,0
55,wirausaha,menikah,0
27,pns,cerai,0
41,buruh,janda,0
52,buruh,duda,0
54,pegawai tetap,menikah,0
39,karyawan tetap,cerai,0
71,pns,janda,0
76,pengangguran,cerai,1
48,wirausaha,menikah,0
64,wirausaha,duda,1
68,pengangguran,cerai,1
58,pengangguran,belum menikah,0
20,buruh,cerai,0
79,karyawan tetap,cerai,0
42,wirausaha,menikah,0
24,pekerja informal,cerai,0
74,karyawan tetap,menikah,0
36,pegawai tetap,duda,0
37,pekerja informal,janda,0
76,buruh,belum menikah,0
44,pekerja informal,menikah,0
29,buruh,belum menikah,0
46,wirausaha,menikah,0
23,buruh,belum menikah,0
29,pengangguran,menikah,0
46,pengangguran,belum menikah,0
52,buruh,cerai,0
57,buruh,duda,0
45,pekerja informal,cerai,0
45,buruh,menikah,1
64,pekerja informal,menikah,0
37,wirausaha,cerai,0
34,wirausaha,belum menikah,0
31,pengangguran,menikah,0
68,pengangguran,duda,1
77,pengangguran,duda,1
79,karyawan tetap,duda,0
45,pns,janda,0
39,pegawai tetap,belum menikah,0
28,wirausaha,cerai,0
50,pns,cerai,0
74,pegawai tetap,duda,0
39,wirausaha,janda,0
18,buruh,belum menikah,0
19,pekerja informal,menikah,0
60,karyawan tetap,cerai,0
31,pns,janda,0
22,buruh,duda,0
65,pns,menikah,0
30,pekerja informal,duda,0
39,pns,cerai,0
35,pns,duda,0
22,pegawai tetap,duda,0
64,pns,cerai,0
19,pengangguran,duda,0
68,pegawai tetap,duda,0
76,karyawan tetap,menikah,0
66,pengangguran,duda,1
23,karyawan tetap,cerai,0
33,pekerja informal,belum menikah,0
37,pns,belum menikah,0
79,karyawan tetap,janda,0
60,wirausaha,cerai,1
26,pengangguran,duda,0
39,karyawan tetap,janda,0
34,pengangguran,duda,0
37,pegawai tetap,janda,0
69,wirausaha,janda,0
50,pekerja informal,menikah,0
28,pengangguran,duda,0
69,pengangguran,cerai,1
56,pekerja informal,menikah,0
36,pegawai tetap,menikah,0
51,wirausaha,cerai,0
67,pekerja informal,belum menikah,0
29,pekerja informal,cerai,0
21,pegawai tetap,janda,0
69,pengangguran,duda,1
52,pengangguran,menikah,0
70,karyawan tetap,duda,0
44,pekerja informal,janda,0
55,karyawan tetap,duda,0
76,wirausaha,menikah,0
35,buruh,cerai,0
74,karyawan tetap,belum menikah,0
63,buruh,cerai,0
52,karyawan tetap,duda,0
62,wirausaha,cerai,1
52,wirausaha,duda,0
69,pengangguran,duda,1
32,pengangguran,cerai,0
68,pekerja informal,duda,1
67,karyawan tetap,menikah,0
22,pengangguran,belum menikah,0
74,pegawai tetap,cerai,0
58,pns,cerai,0
45,pekerja informal,menikah,0
76,karyawan tetap,duda,0
70,buruh,menikah,0
58,pns,cerai,0
55,pekerja informal,duda,0
26,karyawan tetap,janda,0
39,wirausaha,janda,0
18,karyawan tetap,janda,0
46,pegawai tetap,cerai,0
47,wirausaha,belum menikah,0
56,pengangguran,janda,0
70,pns,janda,0
26,buruh,belum menikah,0
57,pns,belum menikah,0
45,wirausaha,belum menikah,0
42,buruh,belum menikah,0
58,karyawan tetap,cerai,0
78,pekerja informal,belum menikah,0
53,pengangguran,belum menikah,0
39,pengangguran,belum menikah,0
20,wirausaha,cerai,0
59,karyawan tetap,cerai,0
35,pekerja informal,janda,0
35,pegawai tetap,menikah,0
71,wirausaha,janda,0
67,pegawai tetap,cerai,0
65,wirausaha,duda,1
59,pns,cerai,0
43,pekerja informal,janda,0
23,wirausaha,belum menikah,0
62,wirausaha,menikah,0
78,buruh,belum menikah,0
57,pekerja informal,menikah,0
39,pekerja informal,duda,0
65,pns,duda,0
74,buruh,cerai,1
59,pengangguran,janda,0
39,pekerja informal,belum menikah,0
21,pekerja informal,janda,0
45,karyawan tetap,belum menikah,0
48,pengangguran,menikah,0
64,karyawan tetap,duda,0
73,buruh,menikah,0
63,pns,janda,0
78,pengangguran,cerai,1
18,buruh,belum menikah,0
36,wirausaha,duda,0
66,pengangguran,cerai,1
71,pengangguran,belum menikah,0
78,wirausaha,duda,0
73,pekerja informal,janda,1
23,pns,cerai,0
46,wirausaha,belum menikah,0
63,karyawan tetap,belum menikah,0
60,pegawai tetap,janda,0
60,pekerja informal,belum menikah,0
65,pns,belum menikah,0
59,pegawai tetap,belum menikah,0
29,pekerja informal,duda,0
34,buruh,cerai,0
51,wirausaha,janda,0
19,karyawan tetap,belum menikah,0
28,pns,janda,0
39,pegawai tetap,duda,0
43,wirausaha,duda,0
48,karyawan tetap,duda,0
72,pns,menikah,0
22,wirausaha,cerai,0
57,buruh,janda,0
71,wirausaha,cerai,0
43,pengangguran,janda,0
23,wirausaha,menikah,0
58,karyawan tetap,belum menikah,0
63,buruh,belum menikah,0
48,pns,cerai,0
72,pekerja informal,duda,1
51,pegawai tetap,belum menikah,0
22,wirausaha,duda,0
24,karyawan tetap,belum menikah,0
72,pengangguran,belum menikah,0
20,wirausaha,janda,0
37,pegawai tetap,janda,0
44,pengangguran,duda,0
78,buruh,janda,1
78,pegawai tetap,menikah,0
21,wirausaha,cerai,0
33,karyawan tetap,cerai,0
42,pegawai tetap,duda,0
65,wirausaha,duda,1
32,wirausaha,menikah,0
26,pengangguran,menikah,0
21,buruh,duda,0
22,pns,belum menikah,0
54,pekerja informal,duda,0
44,karyawan tetap,cerai,0
29,wirausaha,janda,0
49,buruh,janda,0
54,karyawan tetap,cerai,0
75,pns,duda,0
24,pns,duda,0
55,karyawan tetap,cerai,0
47,pengangguran,menikah,0
33,karyawan tetap,duda,0
74,pekerja informal,cerai,1
67,pegawai tetap,duda,0
70,pengangguran,duda,1
64,buruh,cerai,0
55,pengangguran,janda,0
25,karyawan tetap,cerai,0
69,pns,cerai,0
58,karyawan tetap,cerai,0
59,wirausaha,belum menikah,1
77,karyawan tetap,janda,0
58,pekerja informal,belum menikah,0
49,pegawai tetap,cerai,0
56,karyawan tetap,menikah,0
38,pengangguran,duda,0
47,buruh,duda,0
22,pekerja informal,belum menikah,0
46,karyawan tetap,cerai,0
72,wirausaha,cerai,0
77,pegawai tetap,janda,0
59,buruh,belum menikah,0
74,buruh,janda,1
57,wirausaha,menikah,0
34,karyawan tetap,cerai,0
65,wirausaha,duda,1
45,pns,cerai,0
72,pengangguran,janda,1
77,karyawan tetap,menikah,0
71,pekerja informal,menikah,0
32,pns,cerai,0
60,pengangguran,duda,0
25,buruh,janda,0
72,karyawan tetap,duda,0
21,pns,duda,0
58,pengangguran,menikah,0
50,wirausaha,menikah,0
53,buruh,janda,0
32,pegawai tetap,belum menikah,0
71,buruh,belum menikah,0
65,wirausaha,cerai,1
34,pekerja informal,janda,0
34,pekerja informal,belum menikah,0
73,wirausaha,cerai,0
19,pekerja informal,duda,0
28,karyawan tetap,duda,0
21,pengangguran,cerai,0
55,pegawai tetap,duda,0
41,karyawan tetap,menikah,0
39,karyawan tetap,janda,0
25,pegawai tetap,belum menikah,0
54,buruh,belum menikah,0
33,buruh,belum menikah,0
19,wirausaha,menikah,0
42,buruh,belum menikah,0
73,wirausaha,duda,0
59,karyawan tetap,duda,0
70,karyawan tetap,belum menikah,0
39,wirausaha,menikah,0
51,karyawan tetap,belum menikah,0
71,pegawai tetap,janda,0
60,pegawai tetap,belum menikah,0
22,karyawan tetap,cerai,0
38,buruh,duda,0
18,karyawan tetap,belum menikah,0
78,pns,duda,0
79,pegawai tetap,duda,0
32,pengangguran,belum menikah,0
45,buruh,menikah,1
53,pengangguran,belum menikah,0
24,pekerja informal,cerai,0
33,pns,cerai,0
61,buruh,janda,0
38,pekerja informal,cerai,0
73,pns,cerai,0
48,pegawai tetap,belum menikah,0
47,pns,cerai,0
52,wirausaha,cerai,0
21,pekerja informal,janda,0
28,pegawai tetap,cerai,0
57,pekerja informal,menikah,0
24,wirausaha,belum menikah,0
44,buruh,menikah,1
31,buruh,cerai,0
56,pns,janda,0
37,pegawai tetap,belum menikah,0
48,pns,menikah,0
34,pns,duda,0
37,pengangguran,cerai,0
60,pengangguran,janda,0
27,karyawan tetap,duda,0
37,pekerja informal,menikah,0
40,pegawai tetap,menikah,0
70,karyawan tetap,janda,0
70,pekerja informal,belum menikah,0
55,wirausaha,cerai,1
34,wirausaha,duda,0
67,pns,cerai,0
39,wirausaha,janda,0
56,pns,cerai,0
60,wirausaha,menikah,0
61,wirausaha,janda,1
53,pegawai tetap,cerai,0
61,buruh,cerai,0
42,pengangguran,menikah,0
72,pegawai tetap,belum menikah,0
37,pengangguran,cerai,0
75,pns,menikah,0
33,pengangguran,cerai,0
24,pegawai tetap,menikah,0
39,pns,cerai,0
68,pegawai tetap,menikah,0
72,karyawan tetap,belum menikah,0
59,buruh,janda,0
35,pekerja informal,cerai,0
36,pegawai tetap,menikah,0
77,karyawan tetap,duda,0
51,pengangguran,menikah,0
56,pengangguran,duda,0
25,pns,janda,0
70,pns,cerai,0
59,pengangguran,janda,0
57,buruh,duda,0
25,karyawan tetap,menikah,0
52,buruh,janda,0
29,wirausaha,belum menikah,0
57,karyawan tetap,cerai,0
24,pegawai tetap,menikah,0
26,buruh,menikah,0
42,pegawai tetap,duda,0
37,pns,menikah,0
70,karyawan tetap,belum menikah,0
64,pengangguran,menikah,0
77,pegawai tetap,belum menikah,0
32,pns,menikah,0
30,karyawan tetap,cerai,0
57,pegawai tetap,janda,0
36,pekerja informal,menikah,0
33,buruh,cerai,0
31,pns,cerai,0
27,pengangguran,menikah,0
65,wirausaha,janda,1
72,karyawan tetap,menikah,0
52,pegawai tetap,belum menikah,0
49,wirausaha,duda,0
35,wirausaha,belum menikah,0
29,karyawan tetap,cerai,0
78,pekerja informal,menikah,0
18,pns,janda,0
55,wirausaha,cerai,1
50,pengangguran,menikah,0
78,wirausaha,belum menikah,0
29,karyawan tetap,menikah,0
63,pns,duda,0
66,pegawai tetap,janda,0
61,buruh,janda,0
64,pns,janda,0
68,pns,menikah,0
73,buruh,cerai,1
68,pengangguran,cerai,1
22,pekerja informal,janda,0
19,pengangguran,janda,0
39,karyawan tetap,belum menikah,0
27,karyawan tetap,cerai,0
60,karyawan tetap,belum menikah,0
48,pekerja informal,menikah,0
70,wirausaha,duda,0
22,pengangguran,janda,0
64,pengangguran,cerai,0
37,buruh,belum menikah,0
28,pns,janda,0
23,pengangguran,janda,0
50,buruh,cerai,0
26,pegawai tetap,belum menikah,0
78,pns,janda,0
57,wirausaha,duda,1
78,karyawan tetap,menikah,0
59,karyawan tetap,belum menikah,0
44,pns,menikah,0
45,buruh,duda,0
56,pegawai tetap,belum menikah,0
62,pegawai tetap,belum menikah,0
62,buruh,belum menikah,0
27,wirausaha,menikah,0
67,pengangguran,menikah,0
47,wirausaha,menikah,0
69,pegawai tetap,belum menikah,0
22,wirausaha,menikah,0
68,wirausaha,cerai,0
39,buruh,menikah,0
19,karyawan tetap,belum menikah,0
71,buruh,duda,1
67,pekerja informal,cerai,1
48,pegawai tetap,cerai,0
42,pekerja informal,duda,0
21,pegawai tetap,menikah,0
65,pegawai tetap,janda,0
23,pegawai tetap,duda,0
26,pegawai tetap,janda,0
32,pengangguran,janda,0
20,pengangguran,cerai,0
62,karyawan tetap,cerai,0
65,wirausaha,janda,1
68,pekerja informal,menikah,0
31,wirausaha,janda,0
36,pekerja informal,belum menikah,0
29,wirausaha,belum menikah,0
39,karyawan tetap,duda,0
44,wirausaha,janda,0
53,pengangguran,cerai,0
44,pengangguran,belum menikah,0
57,karyawan tetap,belum menikah,0
60,pekerja informal,menikah,0
75,pegawai tetap,janda,0
39,buruh,menikah,0
65,pns,cerai,0
73,karyawan tetap,janda,0
45,buruh,janda,0
19,pekerja informal,duda,0
29,karyawan tetap,duda,0
53,karyawan tetap,menikah,0
58,wirausaha,menikah,0
38,wirausaha,janda,0
78,pekerja informal,cerai,1
57,pekerja informal,duda,0
77,wirausaha,janda,0
42,pengangguran,menikah,0
71,karyawan tetap,belum menikah,0
56,pns,belum menikah,0
38,pekerja informal,menikah,0
55,pengangguran,belum menikah,0
41,pns,cerai,0
57,pekerja informal,belum menikah,0
77,pegawai tetap,cerai,0
54,pengangguran,cerai,0
21,karyawan tetap,janda,0
54,pegawai tetap,cerai,0
58,karyawan tetap,menikah,0
54,karyawan tetap,cerai,0
58,pengangguran,menikah,0
75,pegawai tetap,duda,0
22,karyawan tetap,belum menikah,0
55,pns,cerai,0
45,pekerja informal,menikah,0
35,wirausaha,janda,0
63,pengangguran,cerai,0
66,pegawai tetap,belum menikah,0
60,karyawan tetap,belum menikah,0
21,karyawan tetap,belum menikah,0
38,karyawan tetap,belum menikah,0
30,pengangguran,menikah,0
62,pegawai tetap,menikah,0
44,pns,menikah,0
26,pekerja informal,janda,0
79,karyawan tetap,cerai,0
18,pns,menikah,0
67,karyawan tetap,cerai,0
35,karyawan tetap,duda,0
61,pekerja informal,menikah,0
70,pengangguran,belum menikah,0
63,pekerja informal,menikah,0
32,wirausaha,duda,0
64,buruh,cerai,0
24,karyawan tetap,menikah,0
37,wirausaha,cerai,0
50,pegawai tetap,janda,0
78,pekerja informal,duda,1
34,pns,cerai,0
38,pegawai tetap,janda,0
54,pns,belum menikah,0
77,pengangguran,belum menikah,0
33,pekerja informal,duda,0
22,pekerja informal,menikah,0
54,pegawai tetap,cerai,0
67,pegawai tetap,duda,0
61,pengangguran,janda,0
57,wirausaha,cerai,1
48,wirausaha,belum menikah,0
19,pekerja informal,belum menikah,0
67,buruh,belum menikah,0
56,buruh,duda,0
42,karyawan tetap,duda,0
26,buruh,duda,0
47,pekerja informal,duda,0
61,pengangguran,belum menikah,0
58,pns,menikah,0
54,pengangguran,menikah,0
42,pegawai tetap,menikah,0
55,pengangguran,menikah,0
58,pegawai tetap,janda,0
28,pengangguran,menikah,0
41,pns,duda,0
57,pegawai tetap,belum menikah,0
35,buruh,duda,0
69,pegawai tetap,duda,0
35,pengangguran,cerai,0
55,buruh,cerai,0
18,karyawan tetap,duda,0
35,karyawan tetap,belum menikah,0
74,buruh,belum menikah,0
41,pns,janda,0
57,buruh,menikah,1
43,wirausaha,belum menikah,0
64,pegawai tetap,duda,0
65,pegawai tetap,belum menikah,0
64,pegawai tetap,cerai,0
20,pekerja informal,cerai,0
28,pengangguran,menikah,0
68,pegawai tetap,cerai,0
63,pengangguran,menikah,0
63,buruh,janda,0
44,pekerja informal,cerai,0
62,karyawan tetap,menikah,0
59,pegawai tetap,menikah,0
28,karyawan tetap,cerai,0
53,pekerja informal,menikah,0
40,pns,duda,0
75,pns,duda,0
35,pekerja informal,cerai,0
37,pns,menikah,0
47,pengangguran,menikah,0
61,buruh,menikah,0
75,buruh,belum menikah,0
36,pengangguran,belum menikah,0
56,pekerja informal,cerai,0
31,pegawai tetap,janda,0
25,buruh,janda,0
77,wirausaha,cerai,0
65,pengangguran,belum menikah,0
18,pengangguran,belum menikah,0
25,pengangguran,menikah,0
42,karyawan tetap,duda,0
44,pengangguran,menikah,0
74,karyawan tetap,janda,0
74,karyawan tetap,janda,0
79,buruh,menikah,0
37,pengangguran,cerai,0
61,pns,cerai,0
51,buruh,janda,0
55,buruh,belum menikah,0
39,pekerja informal,menikah,0
28,buruh,menikah,0
32,pns,duda,0
78,pekerja informal,belum menikah,0
40,wirausaha,menikah,0
29,pekerja informal,janda,0
34,pegawai tetap,cerai,0
51,karyawan tetap,belum menikah,0
67,buruh,janda,1
30,buruh,duda,0
53,karyawan tetap,janda,0
49,pekerja informal,belum menikah,0
52,pengangguran,menikah,0
60,wirausaha,duda,1
71,karyawan tetap,menikah,0
61,pegawai tetap,janda,0
49,karyawan tetap,cerai,0
49,pekerja informal,belum menikah,0
64,pns,menikah,0
76,pns,cerai,0
53,wirausaha,duda,0
75,wirausaha,cerai,0
31,pegawai tetap,janda,0
66,wirausaha,duda,0
40,pns,menikah,0
58,wirausaha,cerai,1
55,buruh,duda,0
62,pengangguran,belum menikah,0
69,karyawan tetap,belum menikah,0
56,buruh,duda,0
68,pengangguran,janda,1
78,karyawan tetap,menikah,0
28,wirausaha,cerai,0
29,wirausaha,duda,0
20,pekerja informal,cerai,0
32,buruh,menikah,0
76,pengangguran,janda,1
74,pegawai tetap,menikah,0
27,wirausaha,duda,0
48,karyawan tetap,cerai,0
76,wirausaha,menikah,0
43,karyawan tetap,duda,0
79,buruh,janda,1
30,pegawai tetap,janda,0
18,pns,belum menikah,0
70,karyawan tetap,duda,0
50,pns,menikah,0
68,karyawan tetap,janda,0
66,pegawai tetap,cerai,0
49,karyawan tetap,janda,0
25,buruh,janda,0
74,pekerja informal,menikah,0
64,pns,cerai,0
79,karyawan tetap,menikah,0
43,pns,cerai,0
46,pegawai tetap,janda,0
18,karyawan tetap,menikah,0
40,pekerja informal,janda,0
53,wirausaha,belum menikah,0
41,pengangguran,janda,0
71,buruh,cerai,1
59,wirausaha,belum menikah,1
78,pekerja informal,cerai,1
48,buruh,janda,0
63,pegawai tetap,cerai,0
28,pengangguran,duda,0
64,buruh,cerai,0
76,pegawai tetap,belum menikah,0
76,pengangguran,menikah,0
38,buruh,janda,0
49,wirausaha,janda,0
45,buruh,janda,0
52,pegawai tetap,belum menikah,0
68,pengangguran,belum menikah,0
70,pns,cerai,0
70,wirausaha,duda,0
64,pengangguran,menikah,0
20,pengangguran,duda,0
20,pns,cerai,0
38,buruh,cerai,0
48,wirausaha,cerai,0
22,wirausaha,janda,0
67,pekerja informal,cerai,1
38,karyawan tetap,belum menikah,0
57,karyawan tetap,duda,0
47,wirausaha,duda,0
72,pekerja informal,cerai,1
47,buruh,belum menikah,0
51,pns,belum menikah,0
35,pekerja informal,janda,0
52,pegawai tetap,belum menikah,0
38,wirausaha,menikah,0
73,buruh,menikah,0
29,pekerja informal,janda,0
70,wirausaha,cerai,0
67,wirausaha,cerai,0
18,wirausaha,menikah,0
48,pekerja informal,belum menikah,0
32,pekerja informal,menikah,0
31,pengangguran,menikah,0
68,pegawai tetap,cerai,0
59,karyawan tetap,belum menikah,0
75,pns,belum menikah,0
75,karyawan tetap,belum menikah,0
43,buruh,duda,0
54,pegawai tetap,menikah,0
27,wirausaha,cerai,0
27,wirausaha,menikah,0
22,pns,menikah,0
59,pekerja informal,duda,0
43,wirausaha,duda,0
44,pegawai tetap,duda,0
29,wirausaha,janda,0
31,pengangguran,duda,0
46,pekerja informal,duda,0
78,pekerja informal,menikah,0
23,pegawai tetap,menikah,0
69,pekerja informal,belum menikah,0
79,pegawai tetap,menikah,0
71,pekerja informal,janda,1
64,pengangguran,duda,0
77,pegawai tetap,duda,0
31,pekerja informal,belum menikah,0
21,wirausaha,janda,0
24,buruh,duda,0
36,pengangguran,janda,0
51,karyawan tetap,menikah,0
77,buruh,belum menikah,0
20,wirausaha,janda,0
32,pengangguran,cerai,0
52,buruh,janda,0
78,pengangguran,janda,1
54,pns,duda,0
30,pekerja informal,duda,0
21,karyawan tetap,janda,0
57,karyawan tetap,menikah,0
71,wirausaha,duda,0
31,pekerja informal,cerai,0
19,pegawai tetap,cerai,0
58,pekerja informal,janda,0
50,wirausaha,menikah,0
46,wirausaha,cerai,0
25,karyawan tetap,janda,0
35,pekerja informal,janda,0
43,pegawai tetap,menikah,0
48,wirausaha,belum menikah,0
28,pekerja informal,janda,0
26,pekerja informal,cerai,0
24,pegawai tetap,cerai,0
63,pegawai tetap,belum menikah,0
58,pns,cerai,0
40,buruh,menikah,1
66,wirausaha,cerai,0
32,pekerja informal,belum menikah,0
53,pekerja informal,menikah,0
28,buruh,janda,0
69,pns,belum menikah,0
51,wirausaha,cerai,0
78,pengangguran,belum menikah,0
60,wirausaha,belum menikah,1
71,pns,cerai,0
42,pekerja informal,duda,0
66,pekerja informal,cerai,1
58,wirausaha,cerai,1
75,pengangguran,janda,1
21,buruh,menikah,0
61,pekerja informal,belum menikah,0
32,buruh,belum menikah,0
18,pns,cerai,0
36,pegawai tetap,duda,0
38,buruh,menikah,0
51,pegawai tetap,janda,0
20,pns,cerai,0
24,pegawai tetap,belum menikah,0
39,pns,menikah,0
35,buruh,janda,0
45,pns,duda,0
54,buruh,belum menikah,0
53,pengangguran,belum menikah,0
34,pengangguran,duda,0
48,pekerja informal,duda,0
50,pegawai tetap,janda,0
20,karyawan tetap,menikah,0
26,pekerja informal,janda,0
33,wirausaha,janda,0
33,pekerja informal,belum menikah,0
60,pns,janda,0
63,karyawan tetap,menikah,0
72,pengangguran,cerai,1
51,karyawan tetap,janda,0
29,pengangguran,belum menikah,0
22,pekerja informal,belum menikah,0
71,wirausaha,menikah,0
38,pegawai tetap,cerai,0
52,wirausaha,duda,0
44,pekerja informal,belum menikah,0
25,karyawan tetap,cerai,0
20,pekerja informal,janda,0
36,karyawan tetap,belum menikah,0
69,pekerja informal,janda,1
48,pns,duda,0
75,karyawan tetap,menikah,0
47,wirausaha,menikah,0
23,pegawai tetap,janda,0
59,karyawan tetap,duda,0
29,wirausaha,belum menikah,0
36,karyawan tetap,belum menikah,0
32,pegawai tetap,cerai,0
69,wirausaha,duda,0
